date,open,high,low,close,volume,turnover,log_return,is_extreme,code,name
2020-02-11,1729.1,1769.37,1724.37,1751.61,140750744.0,2077194139.0,0.019805367635968147,False,000001,平安银行
2020-02-12,1751.61,1755.16,1729.1,1749.24,107050321.0,1573229043.0,-0.0013539571030217546,False,000001,平安银行
2020-02-13,1742.13,1762.26,1730.29,1735.02,101320528.0,1491327714.0,-0.008162467181880129,False,000001,平安银行
2020-02-14,1746.87,1793.06,1740.95,1780.03,151243473.0,2253906452.0,0.02561127738464778,False,000001,平安银行
2020-02-17,1781.21,1820.3,1768.19,1820.3,154369601.0,2337993586.0,0.022371104575163937,False,000001,平安银行
2020-02-18,1815.56,1815.56,1777.66,1800.16,97361235.0,1478274223.0,-0.011125772829091263,False,000001,平安银行
2020-02-19,1788.32,1820.3,1785.95,1804.9,87410693.0,1333730219.0,0.00262963874744097,False,000001,平安银行
2020-02-20,1808.45,1849.9,1788.32,1846.35,123544434.0,1897923029.0,0.022705528654211812,False,000001,平安银行
2020-02-21,1834.51,1861.75,1829.77,1845.17,99507102.0,1546692930.0,-0.0006393030730915737,False,000001,平安银行
2020-02-24,1830.95,1830.95,1794.24,1803.71,119179450.0,1820183855.0,-0.02272575933130988,False,000001,平安银行
2020-02-25,1776.48,1791.87,1750.42,1781.21,114457502.0,1710369786.0,-0.012552746195546121,False,000001,平安银行
2020-02-26,1749.24,1808.45,1740.95,1775.29,117659915.0,1769612245.0,-0.00332911877836528,False,000001,平安银行
2020-02-27,1771.74,1794.24,1763.45,1789.5,97527090.0,1464605739.0,0.007972461359978816,False,000001,平安银行
2020-02-28,1758.71,1781.21,1712.52,1717.26,130064445.0,1906892413.0,-0.04120625386510521,False,000001,平安银行
2020-03-02,1723.18,1770.55,1712.52,1751.61,111658066.0,1647432270.0,0.019805367635968147,False,000001,平安银行
2020-03-03,1771.74,1775.29,1732.66,1743.31,115358432.0,1705816272.0,-0.004749759996879056,False,000001,平安银行
2020-03-04,1738.58,1750.42,1718.44,1739.76,86259523.0,1261123064.0,-0.0020384323193323698,False,000001,平安银行
2020-03-05,1752.79,1852.27,1744.5,1822.66,268660234.0,4089493523.0,0.0465497998638324,False,000001,平安银行
2020-03-06,1797.79,1808.45,1778.84,1780.03,122853103.0,1858691259.0,-0.023666754447875214,False,000001,平安银行
2020-03-09,1742.13,1744.5,1707.79,1711.34,166579354.0,2420392131.0,-0.039353528723326765,False,000001,平安银行
2020-03-10,1703.05,1758.71,1703.05,1748.05,116786497.0,1709084565.0,0.021224191572021343,False,000001,平安银行
2020-03-11,1749.24,1762.26,1731.47,1739.76,81438164.0,1201250682.0,-0.004753708264651846,False,000001,平安银行
2020-03-12,1735.02,1757.53,1720.81,1738.58,98649711.0,1447436642.0,-0.0006784845905040435,False,000001,平安银行
2020-03-13,1646.2,1726.73,1646.2,1719.63,116976580.0,1669009835.0,-0.010959536682624331,False,000001,平安银行
2020-03-16,1711.34,1712.52,1628.44,1628.44,140620218.0,1975824191.0,-0.05448665007127778,False,000001,平安银行
2020-03-17,1628.44,1654.49,1555.01,1588.17,117784906.0,1582506075.0,-0.025040091342271684,False,000001,平安银行
2020-03-18,1588.17,1604.75,1498.16,1505.27,138478437.0,1816836894.0,-0.05361012588833569,False,000001,平安银行
2020-03-19,1501.71,1508.82,1410.52,1448.42,189145713.0,2313863663.0,-0.03849897694932891,False,000001,平安银行
2020-03-20,1468.55,1501.71,1451.97,1482.77,157835296.0,1967487818.0,0.023438652941992537,False,000001,平安银行
2020-03-23,1421.18,1462.63,1412.89,1438.95,107111364.0,1300469494.0,-0.029998279146315573,False,000001,平安银行
2020-03-24,1468.55,1501.71,1453.16,1493.42,118020026.0,1472909400.0,0.03715511083913371,False,000001,平安银行
2020-03-25,1525.4,1547.9,1504.08,1524.22,113695774.0,1467534956.0,0.020414012012309482,False,000001,平安银行
2020-03-26,1513.56,1579.88,1506.45,1546.72,107519243.0,1408651057.0,0.014653755932785706,False,000001,平安银行
2020-03-27,1569.22,1584.62,1549.09,1557.38,65301888.0,861618663.0,0.006868362428118586,False,000001,平安银行
2020-03-30,1521.85,1544.35,1511.19,1532.51,66173879.0,852956240.0,-0.016098008069855643,False,000001,平安银行
2020-03-31,1545.53,1550.27,1513.56,1515.93,51337030.0,662915471.0,-0.010877802080779795,False,000001,平安银行
2020-04-01,1523.03,1555.01,1518.29,1526.58,52083604.0,676070118.0,0.007000827275994969,False,000001,平安银行
2020-04-02,1510.0,1536.06,1499.35,1536.06,51836504.0,663197628.0,0.006190757174924611,False,000001,平安银行
2020-04-03,1518.29,1526.58,1486.32,1493.42,82534814.0,1047282400.0,-0.02815190467349789,False,000001,平安银行
2020-04-07,1526.58,1532.51,1517.11,1525.4,87031371.0,1121200115.0,0.02118787895893832,False,000001,平安银行
2020-04-08,1525.4,1530.14,1506.45,1513.56,52871614.0,676604872.0,-0.007792178843036157,False,000001,平安银行
2020-04-09,1525.4,1526.58,1506.45,1508.82,40855377.0,522027888.0,-0.003136603528425074,False,000001,平安银行
2020-04-10,1511.19,1537.24,1498.16,1514.74,66667495.0,853689950.0,0.0039159186951661495,False,000001,平安银行
2020-04-13,1500.53,1505.27,1476.84,1491.06,44621440.0,562008050.0,-0.015756530650078,False,000001,平安银行
2020-04-14,1498.16,1523.03,1488.69,1523.03,68608687.0,874856562.0,0.02121449526193791,False,000001,平安银行
2020-04-15,1523.03,1531.32,1513.56,1524.22,65639640.0,843649273.0,0.0007810321178065105,False,000001,平安银行
2020-04-16,1514.74,1514.74,1485.13,1501.71,78915498.0,997623816.0,-0.014878344999781903,False,000001,平安银行
2020-04-17,1512.37,1544.35,1498.16,1526.58,133116477.0,1713215767.0,0.016425480486045776,False,000001,平安银行
2020-04-20,1523.03,1545.53,1512.37,1538.43,81845583.0,1058524019.0,0.007732476594690232,False,000001,平安银行
2020-04-21,1575.14,1622.51,1575.14,1592.91,212244834.0,2861879086.0,0.034800116274418424,False,000001,平安银行
2020-04-22,1583.43,1589.35,1558.56,1566.85,103280274.0,1368222855.0,-0.01649529767870136,False,000001,平安银行
2020-04-23,1566.85,1576.33,1552.64,1566.85,64698963.0,855052110.0,0.0,False,000001,平安银行
2020-04-24,1559.75,1572.77,1552.64,1568.04,56600161.0,747473770.0,0.0007591973288745567,False,000001,平安银行
2020-04-27,1575.14,1615.41,1569.22,1598.83,93682990.0,1263809737.0,0.0194456799451252,False,000001,平安银行
2020-04-28,1592.91,1605.93,1571.59,1601.2,77156417.0,1038718080.0,0.0014812363842383073,False,000001,平安银行
2020-04-29,1596.46,1669.89,1592.91,1660.41,110872239.0,1541638203.0,0.036311211687474775,False,000001,平安银行
2020-04-30,1660.41,1695.94,1643.83,1649.75,81954043.0,1155968238.0,-0.00644079854236244,False,000001,平安银行
2020-05-06,1629.62,1645.02,1611.86,1630.8,100899802.0,1382727482.0,-0.011553069318432708,False,000001,平安银行
2020-05-07,1629.62,1629.62,1610.67,1621.33,66274923.0,904349532.0,-0.0058238918903711755,False,000001,平安银行
2020-05-08,1629.62,1660.41,1620.15,1652.12,93478170.0,1297924588.0,0.018812511613276933,False,000001,平安银行
2020-05-11,1648.57,1673.44,1646.2,1658.04,61286229.0,859156594.0,0.0035768701885742385,False,000001,平安银行
2020-05-12,1652.12,1663.97,1624.88,1633.17,55851114.0,772109502.0,-0.015113270426303522,False,000001,平安银行
2020-05-13,1628.44,1631.99,1602.38,1614.22,64035879.0,871062044.0,-0.01167104357834977,False,000001,平安银行
2020-05-14,1604.75,1609.49,1565.67,1575.14,94467209.0,1259440848.0,-0.024507710653686055,False,000001,平安银行
2020-05-15,1585.8,1590.54,1556.19,1566.85,75679447.0,1004313268.0,-0.0052769227380587485,False,000001,平安银行
2020-05-18,1563.3,1579.88,1553.82,1563.3,63720857.0,843479670.0,-0.0022682628769018377,False,000001,平安银行
2020-05-19,1588.17,1592.91,1571.59,1582.25,60036864.0,801755671.0,0.012048913072136186,False,000001,平安银行
2020-05-20,1584.62,1613.04,1571.59,1600.01,69085107.0,929928886.0,0.011161994552926633,False,000001,平安银行
2020-05-21,1601.2,1607.12,1582.25,1586.98,55231200.0,742797057.0,-0.008177040155798157,False,000001,平安银行
2020-05-22,1578.69,1579.88,1530.14,1530.14,85623733.0,1119433491.0,-0.03647360458425684,False,000001,平安银行
2020-05-25,1536.06,1537.24,1511.19,1534.87,41017078.0,528769353.0,0.003086452412817746,False,000001,平安银行
2020-05-26,1541.98,1547.9,1532.51,1544.35,39621240.0,515451849.0,0.006157422952519355,False,000001,平安银行
2020-05-27,1545.53,1562.11,1534.87,1539.61,48296294.0,630305864.0,-0.0030739722515694535,False,000001,平安银行
2020-05-28,1550.21,1587.55,1542.98,1574.3,96076031.0,1255226999.0,0.022281591438529272,False,000001,平安银行
2020-05-29,1567.08,1570.69,1556.23,1565.87,45780822.0,594502124.0,-0.005369148964223011,False,000001,平安银行
2020-06-01,1577.92,1612.85,1575.51,1604.42,88296055.0,1173619007.0,0.0243207404811133,False,000001,平安银行
2020-06-02,1600.8,1641.76,1599.6,1632.12,88345888.0,1194375822.0,0.01711746269518886,False,000001,平安银行
2020-06-03,1642.96,1671.87,1626.1,1630.91,95680308.0,1308782295.0,-0.000741642004800089,False,000001,平安银行
2020-06-04,1629.71,1642.96,1615.26,1634.53,58306633.0,788707630.0,0.002217160004735937,False,000001,平安银行
2020-06-05,1638.14,1640.55,1617.66,1636.94,38302690.0,517232136.0,0.0014733440538702914,False,000001,平安银行
2020-06-08,1647.78,1668.25,1635.73,1640.55,58597190.0,802115792.0,0.002202906162876148,False,000001,平安银行
2020-06-09,1642.96,1653.8,1629.71,1646.57,47430007.0,646895835.0,0.0036627848878989337,False,000001,平安银行
2020-06-10,1651.39,1651.39,1614.05,1624.89,58047620.0,781995749.0,-0.013254215172325294,False,000001,平安银行
2020-06-11,1611.64,1612.85,1565.87,1575.51,134903982.0,1774199979.0,-0.0308610917963642,False,000001,平安银行
2020-06-12,1553.83,1568.28,1550.21,1564.67,103055057.0,1331618729.0,-0.00690409024875635,False,000001,平安银行
2020-06-15,1547.8,1562.26,1541.78,1544.19,66031307.0,850767506.0,-0.01317543811114817,False,000001,平安银行
2020-06-16,1553.83,1564.67,1549.01,1552.62,71805910.0,927043688.0,0.005444325497894449,False,000001,平安银行
2020-06-17,1552.62,1556.23,1536.96,1547.8,71646824.0,918251153.0,-0.0031092586701850985,False,000001,平安银行
2020-06-18,1536.96,1541.78,1516.49,1536.96,111964780.0,1419972017.0,-0.007028128359899155,False,000001,平安银行
2020-06-19,1533.35,1546.6,1518.89,1541.78,153952178.0,1954584920.0,0.0031311536134837987,False,000001,平安银行
2020-06-22,1534.55,1536.96,1520.1,1522.51,131907979.0,1671023279.0,-0.01257730438296236,False,000001,平安银行
2020-06-23,1523.71,1528.53,1508.05,1517.69,99080673.0,1248046647.0,-0.0031708466801288722,False,000001,平安银行
2020-06-24,1522.51,1551.42,1517.69,1541.78,152322048.0,1946329095.0,0.01574815106309126,False,000001,平安银行
2020-06-29,1556.23,1562.26,1530.94,1541.78,103848006.0,1330678289.0,0.0,False,000001,平安银行
2020-06-30,1545.39,1551.42,1532.14,1541.78,93794022.0,1199181601.0,0.0,False,000001,平安银行
2020-07-01,1540.58,1583.94,1534.55,1580.32,169739001.0,2202800844.0,0.024689765069873672,False,000001,平安银行
2020-07-02,1575.51,1624.89,1562.26,1617.66,259050119.0,3433511084.0,0.023353302406629573,False,000001,平安银行
2020-07-03,1634.53,1724.87,1633.32,1716.44,376833363.0,5280918011.0,0.05927171787037952,False,000001,平安银行
2020-07-06,1758.59,1888.68,1757.39,1888.68,471146078.0,7168653356.0,0.09562579391468352,False,000001,平安银行
2020-07-07,1963.36,2003.11,1810.39,1864.59,396442747.0,6267919683.0,-0.012836982583851481,False,000001,平安银行
2020-07-08,1834.48,1927.23,1834.48,1898.32,263133916.0,4095447757.0,0.017928094715843657,False,000001,平安银行
2020-07-09,1886.27,1886.27,1844.11,1870.61,224399440.0,3469517330.0,-0.01470470361901287,False,000001,平安银行
2020-07-10,1848.93,1864.59,1777.87,1789.91,215877326.0,3254272378.0,-0.04409924162334533,False,000001,平安银行
2020-07-13,1770.64,1816.41,1746.55,1793.52,193716012.0,2871414845.0,0.0020148300490004925,False,000001,平安银行
2020-07-14,1794.73,1829.66,1752.57,1768.23,195356627.0,2891773817.0,-0.014201123055853004,False,000001,平安银行
2020-07-15,1780.27,1789.91,1714.03,1718.84,204256283.0,2947173150.0,-0.028329401553973607,False,000001,平安银行
2020-07-16,1722.46,1752.57,1700.78,1704.39,193089129.0,2771496391.0,-0.008442369239104193,False,000001,平安银行
2020-07-17,1706.8,1720.05,1680.3,1703.19,129134677.0,1821043928.0,-0.000704312180260263,False,000001,平安银行
2020-07-20,1714.03,1779.07,1698.37,1774.25,197963200.0,2872758056.0,0.04087483514413904,False,000001,平安银行
2020-07-21,1768.23,1768.23,1734.5,1745.34,125286569.0,1815570301.0,-0.016428419341004502,False,000001,平安银行
2020-07-22,1745.34,1764.62,1718.84,1735.71,131295159.0,1895447229.0,-0.005532827489557341,False,000001,平安银行
2020-07-23,1715.23,1721.25,1663.44,1687.53,202752587.0,2838535211.0,-0.02815063020809064,False,000001,平安银行
2020-07-24,1682.71,1685.12,1616.46,1626.1,183088183.0,2504647111.0,-0.037081411534763076,False,000001,平安银行
2020-07-27,1646.57,1647.78,1577.92,1594.78,188065335.0,2497551472.0,-0.019448714160574518,False,000001,平安银行
2020-07-28,1606.82,1617.66,1587.55,1606.82,121700599.0,1618089559.0,0.007521274836386138,False,000001,平安银行
2020-07-29,1608.03,1641.76,1591.17,1630.91,151958025.0,2043847473.0,0.01488107072037387,False,000001,平安银行
2020-07-30,1626.1,1627.3,1610.44,1610.44,96406763.0,1294444933.0,-0.012630707661323315,False,000001,平安银行
2020-07-31,1599.6,1629.71,1595.98,1606.82,116582191.0,1559068292.0,-0.00225036305905053,False,000001,平安银行
2020-08-03,1622.48,1640.55,1617.66,1636.94,144509616.0,1954607257.0,0.018571574778979996,False,000001,平安银行
2020-08-04,1645.37,1704.39,1623.69,1691.14,244566325.0,3388510059.0,0.03257421243288816,False,000001,平安银行
2020-08-05,1664.64,1668.25,1640.55,1657.41,144020313.0,1980352978.0,-0.02014671477609749,False,000001,平安银行
2020-08-06,1664.64,1681.5,1644.16,1674.28,135251068.0,1868047342.0,0.010127079157323833,False,000001,平安银行
2020-08-07,1662.23,1674.28,1640.55,1650.19,98867837.0,1356305781.0,-0.01449278932023175,False,000001,平安银行
2020-08-10,1646.57,1688.73,1640.55,1680.3,158771035.0,2208568316.0,0.01808191610354524,False,000001,平安银行
2020-08-11,1682.71,1765.82,1682.71,1701.98,260330789.0,3748036828.0,0.01281993029906495,False,000001,平安银行
2020-08-12,1711.62,1746.55,1704.39,1732.09,159681170.0,2287731088.0,0.01753649263788564,False,000001,平安银行
2020-08-13,1734.5,1741.73,1703.19,1708.0,83726175.0,1190139725.0,-0.014005676472331603,False,000001,平安银行
2020-08-14,1698.37,1747.75,1693.55,1742.93,110321582.0,1578543607.0,0.020244509722475258,False,000001,平安银行
2020-08-17,1758.59,1848.93,1752.57,1829.66,326802780.0,4923669137.0,0.04856255215321267,False,000001,平安银行
2020-08-18,1830.86,1842.91,1795.93,1824.84,135026107.0,2033477708.0,-0.002637845283835273,False,000001,平安银行
2020-08-19,1820.02,1848.93,1801.96,1818.82,142092811.0,2154215097.0,-0.0033043727886997738,False,000001,平安银行
2020-08-20,1807.98,1823.64,1750.16,1757.39,133380162.0,1962605014.0,-0.03435818533030955,False,000001,平安银行
2020-08-21,1771.84,1771.84,1724.87,1740.53,123451733.0,1787278581.0,-0.009640089292096235,False,000001,平安银行
2020-08-24,1746.55,1771.84,1735.71,1741.73,91944886.0,1338031969.0,0.0006892076108623428,False,000001,平安银行
2020-08-25,1753.78,1769.43,1741.73,1758.59,74832022.0,1090756854.0,0.009633479447201838,False,000001,平安银行
2020-08-26,1758.59,1759.8,1720.05,1730.89,73411772.0,1057274170.0,-0.015876624512929788,False,000001,平安银行
2020-08-27,1734.5,1741.73,1699.57,1741.73,62666677.0,895618649.0,0.006243145065728096,False,000001,平安银行
2020-08-28,1717.64,1828.46,1717.64,1822.43,241040002.0,3599035695.0,0.04529190322590307,False,000001,平安银行
2020-08-31,1842.91,1888.68,1805.57,1816.41,179712954.0,2760350322.0,-0.0033087497620988594,False,000001,平安银行
2020-09-01,1801.96,1834.48,1792.32,1823.64,81364258.0,1228342742.0,0.003972478129585354,False,000001,平安银行
2020-09-02,1807.98,1870.61,1807.98,1845.32,167938297.0,2575966638.0,0.011818200436251973,False,000001,平安银行
2020-09-03,1845.32,1846.52,1787.5,1794.73,127984159.0,1919266726.0,-0.02779811138858094,False,000001,平安银行
2020-09-04,1774.25,1814.0,1758.59,1801.96,90988999.0,1353550808.0,0.004020368582460049,False,000001,平安银行
2020-09-07,1792.32,1835.68,1786.3,1799.55,103137681.0,1551971381.0,-0.0013383277345985036,False,000001,平安银行
2020-09-08,1806.77,1858.57,1806.77,1858.57,140760166.0,2154220778.0,0.03227074118238749,False,000001,平安银行
2020-09-09,1838.09,1874.23,1822.43,1832.07,101357247.0,1554005575.0,-0.014360899700340116,False,000001,平安银行
2020-09-10,1845.32,1864.59,1830.86,1847.73,95709239.0,1469402768.0,0.008511383520217616,False,000001,平安银行
2020-09-11,1828.46,1842.91,1785.09,1807.98,95423625.0,1431844020.0,-0.02174765868727629,False,000001,平安银行
2020-09-14,1807.98,1842.91,1797.14,1842.91,68025105.0,1027508109.0,0.019135644109631967,False,000001,平安银行
2020-09-15,1830.86,1864.59,1824.84,1848.93,65713267.0,1007999044.0,0.003261249315029332,False,000001,平安银行
2020-09-16,1845.32,1871.82,1832.07,1859.77,72241475.0,1114667832.0,0.0058457307785489765,False,000001,平安银行
2020-09-17,1871.82,1893.5,1854.95,1875.43,98821563.0,1543414502.0,0.008385142297729868,False,000001,平安银行
2020-09-18,1881.45,1938.07,1869.41,1935.66,137319330.0,2186759088.0,0.03161038713386726,False,000001,平安银行
2020-09-21,1927.23,1933.25,1892.29,1910.36,89616165.0,1418370974.0,-0.013156647623213887,False,000001,平安银行
2020-09-22,1887.48,1907.95,1853.75,1875.43,86775631.0,1354536273.0,-0.018453739510653374,False,000001,平安银行
2020-09-23,1877.84,1906.75,1868.2,1882.66,59920047.0,939763266.0,0.0038477039772359055,False,000001,平安银行
2020-09-24,1877.84,1880.25,1821.23,1821.23,106101124.0,1623376201.0,-0.03317357344186509,False,000001,平安银行
2020-09-25,1830.86,1844.11,1820.02,1829.66,61408700.0,933035044.0,0.004618060243856744,False,000001,平安银行
2020-09-28,1829.66,1851.34,1804.36,1844.11,61271111.0,932800766.0,0.007866619041587114,False,000001,平安银行
2020-09-29,1853.75,1856.16,1777.87,1782.68,118237440.0,1766848545.0,-0.033878926308473827,False,000001,平安银行
2020-09-30,1782.68,1839.3,1782.68,1827.25,121706482.0,1838547595.0,0.02469425440318447,False,000001,平安银行
2020-10-09,1842.91,1873.02,1822.43,1828.46,90042593.0,1376995907.0,0.0006619781351291967,False,000001,平安银行
2020-10-12,1833.27,1933.25,1832.07,1915.18,159134715.0,2509002885.0,0.0463375304799516,False,000001,平安银行
2020-10-13,1915.18,1940.48,1899.52,1934.45,90881948.0,1453986338.0,0.010011435359003415,False,000001,平安银行
2020-10-14,1932.04,1941.68,1903.14,1930.84,66256236.0,1057937816.0,-0.001867906961511602,False,000001,平安银行
2020-10-15,1951.32,2038.04,1945.29,1994.68,160006232.0,2654379586.0,0.03252849508276723,False,000001,平安银行
2020-10-16,1994.68,2092.24,1992.27,2059.72,209561419.0,3589229559.0,0.03208641475941145,False,000001,平安银行
2020-10-19,2083.81,2180.17,2083.81,2105.49,201610552.0,3571336006.0,0.021978167909765884,False,000001,平安银行
2020-10-20,2105.49,2119.95,2077.79,2112.72,96007195.0,1673173356.0,0.003427997695741725,False,000001,平安银行
2020-10-21,2124.77,2168.13,2087.43,2157.29,124456018.0,2204040365.0,0.020876587521144664,False,000001,平安银行
2020-10-22,2160.9,2228.35,2083.81,2115.13,189051905.0,3342069011.0,-0.019736528029426315,False,000001,平安银行
2020-10-23,2111.52,2262.08,2111.52,2183.79,169850168.0,3105623948.0,0.031945623083085885,False,000001,平安银行
2020-10-26,2192.22,2203.06,2101.88,2131.99,117559865.0,2085800599.0,-0.024006083552349157,False,000001,平安银行
2020-10-27,2168.13,2168.13,2107.9,2139.22,103486504.0,1839243225.0,0.0033854607502129576,False,000001,平安银行
2020-10-28,2139.22,2156.08,2082.61,2123.56,120582386.0,2125604542.0,-0.007347351000281975,False,000001,平安银行
2020-10-29,2112.72,2159.7,2089.84,2140.42,84660362.0,1498040948.0,0.007908145848189394,False,000001,平安银行
2020-10-30,2136.81,2211.49,2119.95,2138.02,100780383.0,1813064343.0,-0.001121904363148196,False,000001,平安银行
2020-11-02,2125.97,2174.15,2087.43,2123.56,96845277.0,1702741438.0,-0.006786241485041274,False,000001,平安银行
2020-11-03,2133.2,2209.08,2131.99,2163.31,95786863.0,1727488482.0,0.01854553055436698,False,000001,平安银行
2020-11-04,2210.29,2225.95,2163.31,2206.67,124763640.0,2275824963.0,0.019845135688307994,False,000001,平安银行
2020-11-05,2212.7,2228.35,2112.72,2131.99,142946944.0,2558562453.0,-0.03442877599260619,False,000001,平安银行
2020-11-06,2133.2,2138.02,2074.18,2124.77,84878153.0,1486492208.0,-0.003392254636677871,False,000001,平安银行
2020-11-09,2128.38,2168.13,2112.72,2148.86,95142432.0,1688807402.0,0.011273907734037891,False,000001,平安银行
2020-11-10,2168.13,2228.35,2159.7,2181.38,102106281.0,1854142809.0,0.015020235088089012,False,000001,平安银行
2020-11-11,2192.22,2204.26,2119.95,2145.24,94013007.0,1677811479.0,-0.016706269813666935,False,000001,平安银行
2020-11-12,2145.24,2160.9,2101.88,2127.18,67725848.0,1197284181.0,-0.008454275361225531,False,000001,平安银行
2020-11-13,2098.27,2104.29,2010.34,2069.36,128918923.0,2191492021.0,-0.027557778143920297,False,000001,平安银行
2020-11-16,2057.31,2099.47,2035.63,2092.24,75985693.0,1308190460.0,0.01099588164815597,False,000001,平安银行
2020-11-17,2093.45,2159.7,2077.79,2147.65,85293051.0,1509511578.0,0.026138958722332625,False,000001,平安银行
2020-11-18,2141.63,2228.35,2138.02,2223.54,137340072.0,2508632642.0,0.034726299364546756,False,000001,平安银行
2020-11-19,2239.2,2286.17,2204.26,2270.51,121174062.0,2270476475.0,0.02090395539964985,False,000001,平安银行
2020-11-20,2268.1,2287.38,2230.76,2271.72,67391922.0,1265262916.0,0.0005327779652820437,False,000001,平安银行
2020-11-23,2270.51,2363.26,2264.49,2363.26,116585826.0,2252290578.0,0.03950476794763416,False,000001,平安银行
2020-11-24,2363.26,2370.49,2309.06,2331.94,67854323.0,1313496137.0,-0.013341482606059203,False,000001,平安银行
2020-11-25,2346.4,2372.9,2294.6,2295.81,55258501.0,1068352014.0,-0.015614816749363571,False,000001,平安银行
2020-11-26,2294.6,2362.06,2292.19,2348.81,63965789.0,1240074378.0,0.022823094502291193,False,000001,平安银行
2020-11-27,2409.03,2409.03,2334.35,2372.9,75377374.0,1479430636.0,0.010204018893390543,False,000001,平安银行
2020-11-30,2396.99,2515.03,2359.65,2377.71,158144128.0,3213680470.0,0.00202500379684852,False,000001,平安银行
2020-12-01,2372.9,2470.46,2336.76,2415.05,126371975.0,2516010782.0,0.01558215121153669,False,000001,平安银行
2020-12-02,2400.6,2416.26,2351.22,2364.46,88938529.0,1758639188.0,-0.021170324761008524,False,000001,平安银行
2020-12-03,2382.53,2392.17,2309.06,2353.62,71445230.0,1393085021.0,-0.004595097613353911,False,000001,平安银行
2020-12-04,2345.19,2345.19,2284.97,2324.72,89134784.0,1707639065.0,-0.012354966770092563,False,000001,平安银行
2020-12-07,2325.92,2335.56,2250.04,2277.74,87380661.0,1655173465.0,-0.02041587837475438,False,000001,平安银行
2020-12-08,2278.94,2292.19,2231.97,2253.65,71964751.0,1345951734.0,-0.010632599247381866,False,000001,平安银行
2020-12-09,2263.29,2294.6,2250.04,2253.65,67722115.0,1277484441.0,0.0,False,000001,平安银行
2020-12-10,2256.06,2274.13,2222.33,2246.42,60786655.0,1130916254.0,-0.003213286113743354,False,000001,平安银行
2020-12-11,2253.65,2264.49,2194.63,2230.76,88779387.0,1642392314.0,-0.006995503358283757,False,000001,平安银行
2020-12-14,2240.4,2295.81,2228.35,2274.13,83599174.0,1575396008.0,0.019255227094903467,False,000001,平安银行
2020-12-15,2264.49,2270.51,2186.2,2257.26,78885794.0,1458268621.0,-0.007445873315152807,False,000001,平安银行
2020-12-16,2264.49,2300.63,2237.99,2289.78,68907042.0,1302133815.0,0.014304054717054773,False,000001,平安银行
2020-12-17,2277.74,2297.01,2240.4,2282.56,68614069.0,1294658299.0,-0.0031581229746110995,False,000001,平安银行
2020-12-18,2288.58,2300.63,2195.83,2211.49,105875636.0,1959764075.0,-0.03163112360928606,False,000001,平安银行
