date,code,name,open,close,high,low,volume,turnover,log_return,is_extreme,idx_close,idx_log_return,cpi_yoy,industry
2025-03-25,002594,比亚迪,392.27,383.56,393.95,382.93,12308536.0,4595791802.0,-0.015496164491386733,False,3932.295,-0.0006492826595581843,,汽车
2025-03-26,002594,比亚迪,383.56,390.23,393.33,381.91,12020484.0,4503762855.0,0.017240246597544605,False,3919.357,-0.0032956151673689945,,汽车
2025-03-27,002594,比亚迪,390.32,401.11,406.07,390.31,14439437.0,5554865371.0,0.027499395020742994,False,3932.412,0.0033253683419012863,,汽车
2025-03-28,002594,比亚迪,401.11,396.96,405.57,395.92,11493982.0,4428715749.0,-0.010400183960277209,False,3915.166,-0.004395248511955565,,汽车
2025-03-31,002594,比亚迪,394.37,389.07,397.77,388.14,11578391.0,4370400299.0,-0.020076243927731104,False,3887.306,-0.00714135684242779,,汽车
2025-04-01,002594,比亚迪,392.05,379.32,392.16,378.13,15407199.0,5663384880.0,-0.02537910000023311,False,3887.684,9.723485182566127e-05,,汽车
2025-04-02,002594,比亚迪,378.8,374.13,379.49,372.45,11710041.0,4226638863.0,-0.013776845414761246,False,3884.386,-0.0008486800036415568,,汽车
2025-04-03,002594,比亚迪,368.94,371.03,375.2,367.65,10102322.0,3618676870.0,-0.008320408728836149,False,3861.503,-0.005908441644288171,,汽车
2025-04-07,002594,比亚迪,345.94,333.92,350.47,333.92,27349840.0,8911483834.0,-0.10538147854303873,False,3589.441,-0.07306000585737571,,汽车
2025-04-08,002594,比亚迪,333.92,339.89,348.58,330.02,27464351.0,8924529993.0,0.017720592522620603,False,3650.759,0.016938611112599814,,汽车
2025-04-09,002594,比亚迪,331.89,336.87,340.4,325.52,21193856.0,6822376377.0,-0.00892493659895442,False,3686.794,0.009822154526196163,,汽车
2025-04-10,002594,比亚迪,347.15,349.12,360.18,346.63,21089578.0,7165511481.0,0.03571860339214892,False,3735.115,0.013021362228285748,,汽车
2025-04-11,002594,比亚迪,349.74,368.4,371.07,349.12,18994493.0,6621821827.0,0.05375360173644576,False,3750.517,0.004115089209496321,,汽车
2025-04-14,002594,比亚迪,376.93,372.57,377.45,369.04,14206917.0,5115484103.0,0.011255635246899187,False,3759.142,0.0022970427265514397,,汽车
2025-04-15,002594,比亚迪,378.38,373.58,378.8,370.84,11651557.0,4195947009.0,0.0027072321031059916,False,3761.235,0.0005566210454712536,,汽车
2025-04-16,002594,比亚迪,370.1,365.46,370.5,361.26,13182793.0,4618462218.0,-0.021975337654708722,False,3772.82,0.0030753715312198536,,汽车
2025-04-17,002594,比亚迪,363.17,362.9,366.81,359.78,8528864.0,2985985219.0,-0.007029519857423638,False,3772.222,-0.00015851469117127563,,汽车
2025-04-18,002594,比亚迪,361.05,359.08,361.05,357.0,7386013.0,2553879767.0,-0.010582109330536972,False,3772.523,7.979063577625439e-05,,汽车
2025-04-21,002594,比亚迪,359.08,361.94,363.1,358.29,7495341.0,2609226235.0,0.007933247343567346,False,3784.881,0.003270438106750194,,汽车
2025-04-22,002594,比亚迪,361.94,368.25,370.42,359.89,11212206.0,3956085869.0,0.017283603110684706,False,3783.952,-0.00024548038110094395,,汽车
2025-04-23,002594,比亚迪,391.25,386.05,392.29,381.11,24792689.0,9216822110.0,0.047204839412085156,False,3786.882,0.0007740230855102576,,汽车
2025-04-24,002594,比亚迪,386.56,379.84,388.76,377.09,15089211.0,5557113199.0,-0.01621678333352164,False,3784.357,-0.0006669978569192053,,汽车
2025-04-25,002594,比亚迪,383.99,384.85,389.49,382.02,13386942.0,4975314905.0,0.013103536559023361,False,3786.994,0.0006965732024908253,,汽车
2025-04-28,002594,比亚迪,381.01,373.61,381.01,370.04,17978320.0,6459136360.0,-0.029641175388568787,False,3781.619,-0.001420339738235149,,汽车
2025-04-29,002594,比亚迪,372.68,368.42,374.26,366.35,11898307.0,4237606410.0,-0.013988880867686631,False,3775.077,-0.0017314449686360032,,汽车
2025-04-30,002594,比亚迪,368.32,366.44,368.35,362.51,13047947.0,4599074535.0,-0.005388794577063291,False,3770.571,-0.0011943309668363692,,汽车
2025-05-06,002594,比亚迪,373.61,373.57,376.0,369.38,14829353.0,5326196143.0,0.019270606197612016,False,3808.542,0.010019989856541508,,汽车
2025-05-07,002594,比亚迪,378.8,372.78,379.5,371.68,10883990.0,3937980382.0,-0.002116970040962443,False,3831.627,0.00604307843268722,,汽车
2025-05-08,002594,比亚迪,370.0,372.86,375.66,369.15,8338169.0,2994908337.0,0.00021458076365818215,False,3852.896,0.005535556159059267,,汽车
2025-05-09,002594,比亚迪,374.39,376.95,379.84,372.88,14372616.0,5218995471.0,0.010909538590395404,False,3846.157,-0.0017506053591368077,,汽车
2025-05-12,002594,比亚迪,378.8,384.28,384.28,374.21,16137017.0,5890708994.0,0.01925890088382675,False,3890.61,0.011491489709643745,,汽车
2025-05-13,002594,比亚迪,390.21,380.36,390.82,379.87,13177107.0,4874657844.0,-0.0102532808702942,False,3896.258,0.0014506476777211307,,汽车
2025-05-14,002594,比亚迪,380.36,387.21,387.21,377.1,13569307.0,5012059707.0,0.017849008843962393,False,3943.211,0.01197876066399944,,汽车
2025-05-15,002594,比亚迪,387.1,391.04,399.55,383.24,20880137.0,7894571015.0,0.009842675027969811,False,3907.199,-0.009174617021177571,,汽车
2025-05-16,002594,比亚迪,389.21,403.88,405.77,387.7,22932794.0,8858484484.0,0.03230794759294433,False,3889.085,-0.004646837543314552,,汽车
2025-05-19,002594,比亚迪,402.67,397.28,402.67,391.25,16137281.0,6159126224.0,-0.016476482376263826,False,3877.145,-0.003074853412131335,,汽车
2025-05-20,002594,比亚迪,398.0,409.73,409.73,395.92,17209991.0,6705400029.0,0.03085708442267119,False,3898.171,0.005408410732744194,,汽车
2025-05-21,002594,比亚迪,408.83,415.12,419.27,405.79,19947886.0,7967115092.0,0.013069228876956647,False,3916.381,0.004660544318115681,,汽车
2025-05-22,002594,比亚迪,415.1,413.88,420.89,413.05,14636280.0,5868800084.0,-0.0029915583227343896,False,3913.865,-0.0006426362815647081,,汽车
2025-05-23,002594,比亚迪,414.08,420.31,432.74,413.18,23557418.0,9627525188.0,0.015416457520429189,False,3882.274,-0.008104312380157854,,汽车
2025-05-26,002594,比亚迪,417.0,395.4,418.24,394.37,30955063.0,12014228946.0,-0.061094623520662625,False,3860.107,-0.005726161130355545,,汽车
2025-05-27,002594,比亚迪,390.09,386.49,395.4,382.83,23027544.0,8594833865.0,-0.022791916264973427,False,3839.397,-0.005379580280857685,,汽车
2025-05-28,002594,比亚迪,386.49,376.6,387.05,375.76,17775388.0,6513230209.0,-0.025922378248491015,False,3836.237,-0.0008233847988400773,,汽车
2025-05-29,002594,比亚迪,373.18,374.78,379.84,368.5,19206113.0,6942900395.0,-0.004844429075532443,False,3858.7,0.0058384009662061365,,汽车
2025-05-30,002594,比亚迪,370.52,365.62,372.36,364.58,19055991.0,6733498591.0,-0.024744644468580542,False,3840.232,-0.004797557745015215,,汽车
2025-06-03,002594,比亚迪,364.53,369.46,371.52,362.19,18189270.0,6453885813.0,0.010447937451552185,False,3852.013,0.00306308735909263,,汽车
2025-06-04,002594,比亚迪,373.09,374.15,378.09,371.69,14690410.0,5311224037.0,0.012614306395876254,False,3868.743,0.004333779278799195,,汽车
2025-06-05,002594,比亚迪,376.09,374.39,376.45,369.49,10861275.0,3908084318.0,0.0006412483186575619,False,3877.556,0.0022754101803805315,,汽车
2025-06-06,002594,比亚迪,374.65,373.57,376.08,371.02,8969768.0,3228098168.0,-0.002192631500405254,False,3873.984,-0.000921623381375867,,汽车
2025-06-09,002594,比亚迪,369.58,361.3,369.88,358.16,25509134.0,8932441523.0,-0.033396765191025364,False,3885.246,0.00290286740008996,,汽车
2025-06-10,002594,比亚迪,362.82,366.48,368.42,361.39,17178588.0,6042960183.0,0.014235311424892207,False,3865.465,-0.005104316996960587,,汽车
2025-06-11,002594,比亚迪,367.39,375.68,379.82,367.39,20310674.0,7326544794.0,0.024793767621190312,False,3894.625,0.007515412127879988,,汽车
2025-06-12,002594,比亚迪,373.5,366.59,373.5,366.36,14404696.0,5117764844.0,-0.024493659852967364,False,3892.199,-0.0006231038684045464,,汽车
2025-06-13,002594,比亚迪,362.71,359.08,363.14,354.4,21023987.0,7256548254.0,-0.02069885245822186,False,3864.182,-0.007224276850481642,,汽车
2025-06-16,002594,比亚迪,359.07,357.45,360.16,353.68,10228405.0,3508947839.0,-0.0045497126756268306,False,3873.795,0.0024846300125721268,,汽车
2025-06-17,002594,比亚迪,357.0,356.74,359.5,355.34,7004530.0,2408912944.0,-0.001988267082703492,False,3870.379,-0.0008822116397579269,,汽车
2025-06-18,002594,比亚迪,355.78,360.07,362.4,354.9,10289697.0,3565398002.0,0.009291231862572066,False,3874.971,0.0011857438432156826,,汽车
2025-06-19,002594,比亚迪,357.04,353.37,358.34,353.22,10038121.0,3437688887.0,-0.01878279035392653,False,3843.091,-0.008261188186862346,,汽车
2025-06-20,002594,比亚迪,352.88,353.11,355.94,352.65,7353816.0,2507526430.0,-0.0007360435164140743,False,3846.644,0.000924089127346351,,汽车
2025-06-23,002594,比亚迪,349.58,350.99,352.55,346.21,9459334.0,3185477391.0,-0.006021890090861478,False,3857.902,0.0029224325515134113,,汽车
2025-06-24,002594,比亚迪,354.13,356.36,359.29,354.13,14471259.0,4979495319.0,0.01518372282091593,False,3904.034,0.011886865130980518,,汽车
2025-06-25,002594,比亚迪,359.07,362.47,362.95,355.99,12573827.0,4352301720.0,0.01700025639691313,False,3960.066,0.014250314264852227,,汽车
2025-06-26,002594,比亚迪,357.33,350.2,357.33,349.56,20493214.0,6967640374.0,-0.03443729239760487,False,3946.02,-0.003553215782868993,,汽车
2025-06-27,002594,比亚迪,346.63,346.88,349.45,346.05,13861749.0,4633461708.0,-0.009525521040524803,False,3921.758,-0.006167453353513015,,汽车
2025-06-30,002594,比亚迪,346.88,344.46,346.88,341.01,14400344.0,4768270278.0,-0.0070009254036262555,False,3936.079,0.003645027469009369,,汽车
2025-07-01,002594,比亚迪,342.79,343.87,345.95,341.22,8851804.0,2931303337.0,-0.001714294435782915,False,3942.762,0.0016964428150689928,,汽车
2025-07-02,002594,比亚迪,344.55,343.16,346.48,341.37,9327011.0,3083342650.0,-0.002066868267052874,False,3943.685,0.00023407245473513477,,汽车
2025-07-03,002594,比亚迪,343.49,347.21,347.92,343.17,12349781.0,4123732531.0,0.01173297350998325,False,3968.068,0.006163760975962422,,汽车
2025-07-04,002594,比亚迪,345.12,343.51,347.65,342.24,10410355.0,3454495463.0,-0.010713560894578486,False,3982.203,0.0035558573773695167,,汽车
2025-07-07,002594,比亚迪,341.65,341.01,342.98,340.86,8820772.0,2901015557.0,-0.007304420953440593,False,3965.175,-0.004285193445416262,,汽车
2025-07-08,002594,比亚迪,339.36,339.24,342.25,338.03,11691814.0,3825413668.0,-0.005203980873229519,False,3998.453,0.008357546008305433,,汽车
2025-07-09,002594,比亚迪,339.26,338.12,340.62,338.1,12163311.0,3969384130.0,-0.0033069594327723648,False,3991.401,-0.0017652392224464012,,汽车
2025-07-10,002594,比亚迪,338.13,333.37,338.42,330.9,21002206.0,6741345468.0,-0.014147877796255972,False,4010.024,0.004654929247599404,,汽车
2025-07-11,002594,比亚迪,331.99,336.16,339.21,331.08,16826983.0,5456832018.0,0.00833425283221929,False,4014.807,0.0011920501668832683,,汽车
2025-07-14,002594,比亚迪,336.16,330.53,336.16,329.57,17230914.0,5502331854.0,-0.016889810366192956,False,4017.668,0.0007123583007693251,,汽车
2025-07-15,002594,比亚迪,330.23,335.26,337.29,330.02,16279094.0,5252631322.0,0.014208923472634437,False,4019.064,0.00034740489393942834,,汽车
2025-07-16,002594,比亚迪,335.27,335.96,338.23,335.27,11075835.0,3594544238.0,0.0020857550542944564,False,4007.202,-0.0029557975368035556,,汽车
2025-07-17,002594,比亚迪,337.29,340.42,341.15,336.35,15689135.0,5138610961.0,0.013188044122400662,False,4034.491,0.006786905381475873,,汽车
2025-07-18,002594,比亚迪,341.57,341.55,341.96,337.55,13686649.0,4482466755.0,0.003313931798031354,False,4058.549,0.00594537302811438,,汽车
2025-07-21,002594,比亚迪,340.39,346.75,346.75,339.63,15394503.0,5102459146.0,0.015109978017082682,False,4085.607,0.0066447891121153005,,汽车
2025-07-22,002594,比亚迪,347.66,354.61,354.94,345.81,21416417.0,7227731007.0,0.02241453483715392,False,4118.958,0.008129909067817024,,汽车
2025-07-23,002594,比亚迪,355.02,350.85,355.97,349.74,15890735.0,5395840274.0,-0.010659812333797055,False,4119.769,0.00019687507611798808,,汽车
2025-07-24,002594,比亚迪,350.86,355.68,359.64,350.39,18906327.0,6489370096.0,0.01367266851758858,False,4149.037,0.007079165294085172,,汽车
2025-07-25,002594,比亚迪,353.89,350.71,354.31,347.66,15704076.0,5307866611.0,-0.01407177907650997,False,4127.163,-0.005286013130051722,,汽车
2025-07-28,002594,比亚迪,350.71,349.74,351.92,348.21,11705670.0,3947000994.0,-0.0027696498538630127,False,4135.824,0.0020963371167892057,,汽车
2025-07-29,002594,比亚迪,352.9,351.04,354.44,345.84,38735984.0,4322742015.0,0.0037101558013520847,False,4152.025,0.003909583930839328,,汽车
2025-07-30,002594,比亚迪,340.42,342.47,350.22,337.49,52483427.0,5743878668.0,-0.02471611446179806,False,4151.238,-0.00018956403099742184,,汽车
2025-07-31,002594,比亚迪,340.89,331.57,340.89,330.81,59949943.0,6344900791.0,-0.032345113902946046,False,4075.591,-0.01839083615732655,,汽车
2025-08-01,002594,比亚迪,330.65,333.33,334.72,328.79,36233692.0,3816659558.0,0.005294041541905696,False,4054.929,-0.005082588685495643,,汽车
2025-08-04,002594,比亚迪,327.66,330.43,331.25,323.15,41293694.0,4293903590.0,-0.008738153707709561,False,4070.702,0.0038822879875035354,,汽车
2025-08-05,002594,比亚迪,330.43,330.37,331.47,326.97,33834986.0,3539636640.0,-0.00018159806345308894,False,4103.45,0.008012617139285182,,汽车
2025-08-06,002594,比亚迪,330.37,328.76,330.81,327.34,30561960.0,3184784993.0,-0.004885237212565207,False,4113.485,0.0024425177974458476,,汽车
2025-08-07,002594,比亚迪,328.51,331.85,335.31,328.16,42876298.0,4526612773.0,0.009355058311634877,False,4114.666,0.0002870632802219275,,汽车
2025-08-08,002594,比亚迪,330.81,327.44,330.9,327.38,32661461.0,3405317252.0,-0.013378227407786436,False,4104.967,-0.002359960475480697,,汽车
2025-08-11,002594,比亚迪,327.28,332.45,332.89,325.23,35669790.0,3741329572.0,0.015184640664316431,False,4122.511,0.004264739836644308,,汽车
2025-08-12,002594,比亚迪,332.07,332.92,335.31,329.86,31219504.0,3302639096.0,0.0014127480294305196,False,4143.825,0.005156830603886418,,汽车
2025-08-13,002594,比亚迪,334.87,336.58,339.16,333.46,45983014.0,4908744877.0,0.010933641407032804,False,4176.578,0.00787297662849649,,汽车
2025-08-14,002594,比亚迪,338.28,335.13,338.69,333.3,41954793.0,4478119017.0,-0.004317346034060482,False,4173.313,-0.0007820461767477949,,汽车
2025-08-15,002594,比亚迪,333.49,334.18,335.98,331.82,36135346.0,3831047052.0,-0.002838746284869294,False,4202.353,0.006934401722286988,,汽车
2025-08-18,002594,比亚迪,332.89,341.43,344.96,332.89,61925173.0,6680761816.0,0.021462909995910762,False,4239.413,0.008780209753680584,,汽车
2025-08-19,002594,比亚迪,342.37,339.1,343.16,337.68,38973519.0,4205349329.0,-0.0068476308303152015,False,4223.374,-0.0037904815999011596,,汽车
2025-08-20,002594,比亚迪,337.68,341.05,341.08,333.99,38505345.0,4130459252.0,0.005734044969135327,False,4271.396,0.011306371230626439,,汽车
2025-08-21,002594,比亚迪,339.63,337.43,342.88,337.11,44946378.0,4843670255.0,-0.01067101270744208,False,4288.071,0.003896275573048654,,汽车
2025-08-22,002594,比亚迪,337.46,348.64,349.62,337.46,76312005.0,8351469726.0,0.03268178980302341,False,4377.998,0.020754560803721876,,汽车
2025-08-25,002594,比亚迪,350.69,351.63,354.41,347.54,61162758.0,6803182883.0,0.008539615206888876,False,4469.222,0.02062280198918831,,汽车
2025-08-26,002594,比亚迪,352.08,358.38,361.34,348.8,69291585.0,7850511029.0,0.01901438956907109,False,4452.591,-0.003728170331120563,,汽车
2025-08-27,002594,比亚迪,359.04,348.7,359.35,348.64,68974693.0,7761766931.0,-0.027381922290664183,False,4386.127,-0.015039568584191698,,汽车
2025-08-28,002594,比亚迪,344.64,344.42,347.16,337.46,76252199.0,8278465956.0,-0.012350110804852042,False,4463.782,0.017549783416248126,,汽车
2025-08-29,002594,比亚迪,343.03,359.35,367.32,340.64,114490194.0,12973326091.0,0.042435001037698324,False,4496.759,0.007360526308340357,,汽车
2025-09-01,002594,比亚迪,341.84,345.62,351.23,341.84,132986738.0,14546890247.0,-0.03895693828860598,False,4523.711,0.005975759623156178,,汽车
2025-09-02,002594,比亚迪,342.75,346.63,350.03,342.15,77322410.0,8495472755.0,0.0029180230167341857,False,4490.453,-0.007379087158966187,,汽车
2025-09-03,002594,比亚迪,348.14,337.77,348.86,337.14,73522327.0,7975948716.0,-0.025892738159431123,False,4459.83,-0.006842938820029836,,汽车
2025-09-04,002594,比亚迪,335.82,327.66,337.39,326.75,81574074.0,8588835881.0,-0.030388705091031424,False,4365.209,-0.02144457969771424,,汽车
2025-09-05,002594,比亚迪,327.22,337.93,338.69,324.85,78752385.0,8307907948.0,0.030862288050896556,False,4460.325,0.02155556431636882,,汽车
2025-09-08,002594,比亚迪,334.43,334.75,337.52,332.42,55592345.0,5910440232.0,-0.00945478887173209,False,4467.573,0.0016236748207332456,,汽车
2025-09-09,002594,比亚迪,333.96,332.35,337.74,331.66,38163622.0,4049249507.0,-0.0071953540836910135,False,4436.258,-0.007034079851153309,,汽车
2025-09-10,002594,比亚迪,332.45,331.44,335.38,330.87,32236895.0,3401353898.0,-0.002741832718444578,False,4445.365,0.002050752028472188,,汽车
2025-09-11,002594,比亚迪,331.6,335.82,335.85,330.46,53778149.0,5683446689.0,0.01312850436217672,False,4548.035,0.022833291218795647,,汽车
2025-09-12,002594,比亚迪,335.85,333.68,338.94,333.65,45591018.0,4859782579.0,-0.006392852242633353,False,4521.998,-0.005741339975587114,,汽车
2025-09-15,002594,比亚迪,333.96,342.47,349.24,333.96,97480407.0,10620465041.0,0.026001612736377477,False,4533.056,0.0024423941584474545,,汽车
2025-09-16,002594,比亚迪,343.41,339.63,343.41,337.8,53316021.0,5753437964.0,-0.00832727286693962,False,4523.337,-0.00214632994196871,,汽车
2025-09-17,002594,比亚迪,340.89,349.68,352.86,340.89,98123971.0,10827682692.0,0.029161660796931364,False,4551.023,0.006102047066073404,,汽车
2025-09-18,002594,比亚迪,349.68,345.65,355.38,342.03,93401380.0,10362193293.0,-0.011591748163785132,False,4498.109,-0.011694956620105569,,汽车
2025-09-19,002594,比亚迪,345.93,343.7,349.08,343.41,47297748.0,5188176204.0,-0.005657518535485813,False,4501.92,0.0008468862106500958,,汽车
2025-09-22,002594,比亚迪,343.0,340.23,343.13,337.58,49155923.0,5293961578.0,-0.010147324360439289,False,4522.608,0.004584846152590273,,汽车
2025-09-23,002594,比亚迪,338.53,332.7,339.28,329.68,65096262.0,6888232046.0,-0.02238067647091784,False,4519.778,-0.0006259410054824183,,汽车
2025-09-24,002594,比亚迪,330.81,333.05,333.42,327.66,54816227.0,5758922305.0,0.0010514458347575155,False,4566.071,0.01019022010828629,,汽车
2025-09-25,002594,比亚迪,331.88,338.69,342.78,330.4,69348204.0,7421942405.0,0.016792605875591178,False,4593.488,0.005986550636908006,,汽车
2025-09-26,002594,比亚迪,338.53,338.02,350.44,337.11,75661207.0,8250492997.0,-0.0019801694046976516,False,4550.049,-0.009501646203262677,,汽车
2025-09-29,002594,比亚迪,337.11,342.18,343.85,335.19,61398368.0,6621874267.0,0.012231849066420672,False,4620.053,0.01526817475367751,,汽车
2025-09-30,002594,比亚迪,340.86,344.07,346.5,339.51,56775550.0,6200518750.0,0.005508210648038351,False,4640.694,0.004457747130040631,,汽车
2025-10-09,002594,比亚迪,342.37,348.45,354.38,340.48,100872197.0,11196004667.0,0.012649622839987006,False,4709.482,0.014713999192281927,,汽车
2025-10-10,002594,比亚迪,348.3,339.6,348.3,338.94,59010253.0,6420415513.0,-0.025726293447335447,False,4616.834,-0.0198687344158901,,汽车
2025-10-13,002594,比亚迪,330.81,332.98,333.9,327.97,74442980.0,7841774365.0,-0.019686026320486116,False,4593.979,-0.0049626557190916055,,汽车
2025-10-14,002594,比亚迪,336.1,333.93,344.55,332.76,76778627.0,8244228529.0,0.0028489620565379124,False,4539.064,-0.01202570967970337,,汽车
2025-10-15,002594,比亚迪,335.38,337.43,338.72,332.38,47579133.0,5063179652.0,0.010426691220042052,False,4606.288,0.014701503185312664,,汽车
2025-10-16,002594,比亚迪,337.11,336.98,344.36,335.57,52309638.0,5628738804.0,-0.001334499983047015,False,4618.422,0.0026307617254505283,,汽车
2025-10-17,002594,比亚迪,335.85,329.01,335.94,328.48,62572494.0,6576614911.0,-0.023935435970012076,False,4514.235,-0.02281735101048476,,汽车
2025-10-20,002594,比亚迪,331.5,329.3,332.79,327.91,35561452.0,3721699722.0,0.0008810439420914706,False,4538.22,0.005299127391713124,,汽车
2025-10-21,002594,比亚迪,329.83,330.05,331.03,328.42,29907419.0,3133789475.0,0.002274968752461264,False,4607.872,0.015231280541055634,,汽车
2025-10-22,002594,比亚迪,327.97,326.97,328.67,325.67,35787419.0,3715302136.0,-0.009375734565449788,False,4592.57,-0.0033263649962338125,,汽车
2025-10-23,002594,比亚迪,325.45,326.68,326.81,321.36,37860342.0,3889661811.0,-0.0008873250792551025,False,4606.345,0.0029949206610332853,,汽车
2025-10-24,002594,比亚迪,327.6,326.9,328.82,326.43,30554268.0,3173964302.0,0.0006732152400898732,False,4660.684,0.011727517587338006,,汽车
2025-10-27,002594,比亚迪,327.66,327.69,330.72,327.28,34598784.0,3607756848.0,0.002413725793396482,False,4716.019,0.011802793022866614,,汽车
2025-10-28,002594,比亚迪,327.72,326.78,328.67,326.08,26541583.0,2755526047.0,-0.0027808779208840827,False,4691.973,-0.0051118352060384765,,汽车
2025-10-29,002594,比亚迪,326.81,329.3,331.38,324.51,39734040.0,4128608369.0,0.007682027779641192,False,4747.838,0.011836180237047507,,汽车
2025-10-30,002594,比亚迪,327.66,326.43,330.37,326.08,35898945.0,3733925603.0,-0.00875365875128827,False,4709.911,-0.008020344652250532,,汽车
2025-10-31,002594,比亚迪,318.21,317.55,319.22,315.06,63705259.0,6418551106.0,-0.027580244382046523,False,4640.668,-0.014810690490401074,,汽车
2025-11-03,002594,比亚迪,317.55,313.8,318.18,310.33,55167021.0,5472679665.0,-0.01187944595005168,False,4653.403,0.002740458507387485,,汽车
2025-11-04,002594,比亚迪,311.91,308.13,313.61,307.84,43501704.0,4274197474.0,-0.018234068453109636,False,4618.699,-0.007485716195919339,,汽车
2025-11-05,002594,比亚迪,304.53,301.82,304.53,298.45,58721510.0,5617215879.0,-0.020690958655418302,False,4627.257,0.0018511882262794356,,汽车
2025-11-06,002594,比亚迪,301.13,307.24,307.97,300.56,40200367.0,3897723836.0,0.01779838794007687,False,4693.403,0.014193653770507063,,汽车
2025-11-07,002594,比亚迪,305.61,306.24,309.23,305.07,32256073.0,3145817991.0,-0.0032600928658917364,False,4678.794,-0.0031175212881241997,,汽车
2025-11-10,002594,比亚迪,306.71,313.13,316.16,306.71,55487690.0,5513238813.0,0.022249331510923925,False,4695.051,0.0034685908075415975,,汽车
2025-11-11,002594,比亚迪,313.48,310.99,314.36,309.2,31985788.0,3161124110.0,-0.006857682454077028,False,4652.166,-0.009176057624306344,,汽车
2025-11-12,002594,比亚迪,311.28,308.03,311.87,307.31,26064335.0,2555847684.0,-0.009563576493784245,False,4645.908,-0.001346085424772886,,汽车
2025-11-13,002594,比亚迪,305.64,314.52,316.63,305.64,57999022.0,5759429264.0,0.020850486295663304,False,4702.074,0.012016855805915883,,汽车
2025-11-14,002594,比亚迪,311.91,309.92,316.63,309.8,34298466.0,3396134916.0,-0.01473346746462947,False,4628.14,-0.015848628455756793,,汽车
2025-11-17,002594,比亚迪,308.13,309.01,310.61,306.39,20724759.0,2029207779.0,-0.0029405608250465554,False,4598.053,-0.006522106496798221,,汽车
2025-11-18,002594,比亚迪,307.31,304.0,308.28,302.52,30475645.0,2949162765.0,-0.016345937427417568,False,4568.193,-0.006515231126305615,,汽车
2025-11-19,002594,比亚迪,303.71,299.84,304.53,299.34,34829235.0,3327809284.0,-0.013778702356164397,False,4588.292,0.004390119632350304,,汽车
2025-11-20,002594,比亚迪,299.84,294.92,300.88,294.58,39181087.0,3692348085.0,-0.016544865928607447,False,4564.948,-0.005100718567929469,,汽车
2025-11-21,002594,比亚迪,291.4,292.06,297.38,288.91,45171313.0,4182916493.0,-0.009744872509124501,False,4453.608,-0.0246925687782634,,汽车
2025-11-24,002594,比亚迪,293.32,295.93,297.45,290.48,32730213.0,3064736739.0,0.013163679257909995,False,4448.048,-0.0012492059282090838,,汽车
2025-11-25,002594,比亚迪,296.15,295.87,300.5,295.21,27748887.0,2620855758.0,-0.0002027712071834626,False,4490.405,0.009477549874820345,,汽车
2025-11-26,002594,比亚迪,298.52,299.59,300.69,297.57,30657697.0,2914626393.0,0.012494704585843798,False,4517.626,0.006043736496430891,,汽车
2025-11-27,002594,比亚迪,298.04,297.07,299.81,296.85,20227996.0,1915349541.0,-0.008447071981086103,False,4515.403,-0.0004921937137315892,,汽车
2025-11-28,002594,比亚迪,298.04,299.84,300.03,296.78,21935062.0,2080615710.0,0.009281197782247702,False,4526.662,0.0024903616195931445,,汽车
2025-12-01,002594,比亚迪,300.53,301.73,303.4,299.74,23371272.0,2237016414.0,0.006283578697825226,False,4576.486,0.01094665219763989,,汽车
2025-12-02,002594,比亚迪,303.78,304.41,308.13,303.24,35921746.0,3483571735.0,0.00884289921121889,False,4554.335,-0.004851928091699024,,汽车
2025-12-03,002594,比亚迪,304.47,299.46,304.5,298.96,23157284.0,2207429346.0,-0.016394624249528474,False,4531.049,-0.0051260466237293785,,汽车
2025-12-04,002594,比亚迪,299.05,300.06,300.22,296.78,16614164.0,1576759405.0,0.002001601949294491,False,4546.566,0.003418742723347267,,汽车
2025-12-05,002594,比亚迪,300.22,302.39,303.15,298.39,21161847.0,2021250209.0,0.007735120316657521,False,4584.537,0.008316896408537704,,汽车
2025-12-08,002594,比亚迪,303.12,304.12,306.08,303.12,24780498.0,2397261754.0,0.005704785384711089,False,4621.755,0.008085383942956185,,汽车
2025-12-09,002594,比亚迪,303.12,302.55,304.53,301.51,16322702.0,1568057388.0,-0.005175807291905379,False,4598.223,-0.005104578578649641,,汽车
2025-12-10,002594,比亚迪,301.19,303.94,304.5,298.99,19840224.0,1902988180.0,0.004583760437128518,False,4591.827,-0.0013919404209305239,,汽车
2025-12-11,002594,比亚迪,305.54,303.18,305.98,301.98,25090767.0,2422448208.0,-0.0025036249735868894,False,4552.185,-0.008670646617084747,,汽车
2025-12-12,002594,比亚迪,303.08,305.61,307.81,301.35,55462088.0,5390456375.0,0.007983090738212413,False,4580.95,0.006299062723121285,,汽车
2025-12-15,002594,比亚迪,304.19,300.97,306.11,300.97,29330099.0,2824248327.0,-0.015299187262457943,False,4552.06,-0.006326522441089765,,汽车
2025-12-16,002594,比亚迪,300.88,296.94,301.51,296.59,25876771.0,2450336536.0,-0.013480493815777058,False,4497.555,-0.01204596197259572,,汽车
2025-12-17,002594,比亚迪,297.73,299.97,301.51,295.15,27282500.0,2584139145.0,0.010152371464018128,False,4579.875,0.01813778939332778,,汽车
2025-12-18,002594,比亚迪,297.38,294.67,298.04,294.58,25279734.0,2376126962.0,-0.017826383533122044,False,4552.793,-0.005930814387005354,,汽车
