date,open,high,low,close,volume,turnover
2022-12-07,402.18,423.97,401.17,420.59,24410839.0,10135126000.0
2022-12-08,420.6,427.31,416.26,422.76,10433749.0,4388660431.0
2022-12-09,423.87,428.02,422.79,426.91,9353940.0,3960316859.0
2022-12-12,423.39,425.84,416.39,416.61,8789953.0,3671244196.0
2022-12-13,417.26,418.16,404.24,407.62,11270707.0,4592141158.0
2022-12-14,412.23,414.19,401.45,404.49,9197282.0,3697346495.0
2022-12-15,404.3,426.48,403.18,426.11,17298775.0,7174962345.0
2022-12-16,420.79,425.1,416.13,420.28,8942249.0,3733194676.0
2022-12-19,421.28,432.44,420.34,422.69,10105860.0,4284899628.0
2022-12-20,422.29,422.89,411.23,411.75,8120795.0,3362795549.0
2022-12-21,412.23,414.71,406.71,409.03,5403052.0,2201256400.0
2022-12-22,413.23,413.23,402.18,404.19,7390460.0,2976952977.0
2022-12-23,399.06,405.02,396.24,400.65,7385760.0,2939594066.0
2022-12-26,400.65,409.47,393.23,406.12,11512345.0,4606937090.0
2022-12-27,404.42,408.2,398.82,405.77,8139710.0,3268646819.0
2022-12-28,400.23,400.47,382.35,396.14,18529322.0,7206541527.0
2022-12-29,393.13,399.96,392.52,396.1,9897472.0,3909060456.0
2022-12-30,400.67,404.19,395.14,395.56,7405249.0,2943110662.0
2023-01-03,394.13,394.71,383.8,391.76,10482036.0,4056787274.0
2023-01-04,388.6,389.11,384.13,386.1,19602262.0,7527791631.0
2023-01-05,390.11,412.4,387.11,409.73,26043260.0,10371713858.0
2023-01-06,408.21,427.29,406.26,418.93,18392495.0,7641585134.0
2023-01-09,425.18,425.18,416.25,418.87,12840302.0,5373244036.0
2023-01-10,419.93,437.37,415.55,434.35,18260652.0,7781973490.0
2023-01-11,432.84,438.37,426.31,430.19,12241806.0,5252326721.0
2023-01-12,434.35,441.17,432.02,435.86,11136798.0,4837460193.0
2023-01-13,446.42,454.98,432.34,441.89,20757496.0,9140635814.0
2023-01-16,440.89,451.95,437.48,449.06,16809099.0,7451169295.0
2023-01-17,449.36,454.33,446.02,448.04,9895801.0,4416180658.0
