date,open,high,low,close,volume,turnover
2020-04-14,159.83,162.46,159.33,162.46,42707944.0,1386006869.0
2020-04-15,161.87,162.07,160.53,161.02,23783848.0,771129191.0
2020-04-16,159.93,160.97,158.74,159.43,29499982.0,947452268.0
2020-04-17,161.17,164.9,160.63,163.21,69795242.0,2293965391.0
2020-04-20,163.36,164.3,161.67,163.41,33602426.0,1104349255.0
2020-04-21,163.41,164.1,161.82,162.16,32871489.0,1077331035.0
2020-04-22,161.17,162.66,160.58,162.56,27943538.0,910099517.0
2020-04-23,163.01,163.7,162.16,162.36,24614551.0,807219190.0
2020-04-24,162.51,162.51,160.97,161.47,22259784.0,723766561.0
2020-04-27,162.66,168.77,162.51,166.78,65341471.0,2197523211.0
2020-04-28,166.88,168.37,165.39,168.17,36651091.0,1234430064.0
2020-04-29,168.37,174.33,168.32,173.94,65876588.0,2288732967.0
2020-04-30,174.58,179.05,174.08,174.28,71533247.0,2544804889.0
2020-05-06,171.5,172.74,169.76,172.0,50173590.0,1731704264.0
2020-05-07,171.85,171.95,169.12,171.1,29948465.0,1028793473.0
2020-05-08,172.69,174.73,171.6,173.69,39215460.0,1371649847.0
2020-05-11,173.74,176.22,173.24,173.64,29584829.0,1040649468.0
2020-05-12,173.79,174.04,171.06,171.8,34963382.0,1213003373.0
2020-05-13,170.86,172.25,169.37,171.55,27983494.0,961672947.0
2020-05-14,170.81,170.96,167.88,168.52,42063019.0,1430362916.0
2020-05-15,169.81,170.16,167.38,168.12,36192753.0,1226127432.0
2020-05-18,166.98,170.36,166.44,167.88,36370093.0,1233862748.0
2020-05-19,170.86,171.25,169.17,170.21,26430448.0,904985389.0
2020-05-20,170.21,173.99,169.37,172.25,38051757.0,1313430550.0
2020-05-21,173.39,174.73,172.15,172.5,36252721.0,1263004925.0
2020-05-22,171.3,172.3,166.93,167.03,42396439.0,1439086679.0
2020-05-25,168.47,168.57,163.41,164.35,43264917.0,1434823005.0
2020-05-26,165.39,166.34,164.35,166.04,32246077.0,1072932146.0
2020-05-27,166.73,168.77,165.1,166.04,32083331.0,1077247848.0
2020-05-28,166.78,172.35,166.04,169.96,69362331.0,2378620601.0
2020-05-29,168.17,169.52,167.38,167.98,37237481.0,1260905545.0
2020-06-01,169.61,173.69,169.37,172.94,48823746.0,1693982687.0
2020-06-02,171.6,175.13,171.55,174.04,49295713.0,1726597705.0
2020-06-03,176.07,178.8,173.94,174.93,61018691.0,2169754932.0
2020-06-04,176.32,176.57,174.18,174.58,25756086.0,909222198.0
2020-06-05,175.33,176.17,172.89,175.03,32717303.0,1146499654.0
2020-06-08,176.57,179.75,176.32,177.16,50180979.0,1796585383.0
2020-06-09,176.87,177.26,175.13,176.47,30093079.0,1067277929.0
2020-06-10,177.02,177.07,174.73,175.53,27273061.0,964770416.0
2020-06-11,174.88,175.43,170.41,171.2,58892745.0,2040709558.0
2020-06-12,168.82,171.35,167.38,171.35,54661576.0,1865053466.0
2020-06-15,169.07,169.76,166.19,166.73,65434347.0,2209023835.0
2020-06-16,168.87,169.76,167.93,169.57,38163105.0,1298977209.0
2020-06-17,168.87,170.41,168.03,169.86,30627774.0,1042779922.0
2020-06-18,168.27,169.17,164.0,168.32,92293933.0,3090987273.0
2020-06-19,167.88,170.56,166.88,168.17,67949603.0,2299545222.0
2020-06-22,167.18,168.12,165.54,166.39,59581469.0,1997593331.0
2020-06-23,165.39,166.59,164.45,165.64,45252939.0,1509296732.0
2020-06-24,166.49,168.67,166.44,168.37,47989117.0,1621575075.0
2020-06-29,169.71,170.36,166.34,167.08,56729748.0,1915098031.0
2020-06-30,168.12,168.67,167.08,167.48,39156798.0,1322157814.0
2020-07-01,167.83,172.84,166.93,172.79,79909645.0,2741317357.0
2020-07-02,172.1,176.17,170.36,175.33,124517798.0,4347489231.0
2020-07-03,175.82,182.58,175.57,182.48,153570417.0,5583630477.0
2020-07-06,184.66,200.71,184.66,200.71,187492888.0,7369658960.0
2020-07-07,207.61,215.06,201.15,203.94,201633829.0,8389893483.0
2020-07-08,203.14,207.96,198.52,201.15,182703889.0,7454256185.0
2020-07-09,201.2,201.75,196.34,198.22,169323629.0,6759559094.0
2020-07-10,198.22,199.71,189.72,190.75,152815945.0,5784778253.0
2020-07-13,189.52,194.59,187.78,191.0,163406373.0,6086294085.0
2020-07-14,189.83,191.62,185.52,186.96,131086591.0,4821059904.0
2020-07-15,189.42,189.57,182.81,183.63,134114248.0,4838521682.0
2020-07-16,184.6,187.32,182.25,182.3,142952326.0,5153628340.0
2020-07-17,183.68,185.37,180.81,184.76,116991781.0,4182751219.0
2020-07-20,184.86,191.77,183.58,190.85,159415734.0,5884589656.0
2020-07-21,190.85,191.72,187.01,188.65,83162093.0,3062989303.0
2020-07-22,188.34,189.98,185.68,186.6,99881181.0,3656733629.0
2020-07-23,185.27,186.45,180.51,182.3,119707588.0,4272039761.0
2020-07-24,181.79,183.32,174.77,177.18,130419436.0,4555965917.0
2020-07-27,178.92,179.07,174.16,175.38,89346903.0,3062209384.0
2020-07-28,177.48,178.61,175.18,177.07,78035052.0,2693238172.0
2020-07-29,176.67,181.02,175.28,179.58,96913071.0,3381773114.0
2020-07-30,179.48,180.1,176.56,176.97,79887927.0,2776830172.0
2020-07-31,177.18,181.02,176.61,178.2,98989455.0,3456763749.0
2020-08-03,180.25,181.22,178.1,179.23,102185800.0,3573570193.0
2020-08-04,179.94,190.24,179.23,187.83,235440404.0,8524612075.0
2020-08-05,186.39,187.73,183.37,185.88,106065970.0,3842397076.0
2020-08-06,186.55,191.16,186.09,189.57,125242884.0,4621511197.0
2020-08-07,188.85,188.85,185.37,187.47,89795414.0,3286449488.0
2020-08-10,187.93,191.57,183.78,189.47,122448139.0,4519789796.0
2020-08-11,190.24,198.68,190.24,192.23,173638283.0,6622998622.0
2020-08-12,193.46,195.92,189.62,193.51,93003691.0,3505241801.0
2020-08-13,193.82,195.46,191.11,191.16,64048694.0,2413002933.0
2020-08-14,191.16,195.0,190.8,194.59,67065745.0,2530430882.0
2020-08-17,194.89,202.42,194.89,199.96,148309043.0,5782809861.0
2020-08-18,199.71,200.53,197.3,198.94,57366054.0,2225879678.0
2020-08-19,198.89,200.12,196.38,196.38,56393694.0,2185921384.0
2020-08-20,195.66,195.77,190.13,192.13,73440819.0,2759025986.0
2020-08-21,194.59,194.64,191.82,193.41,56125442.0,2115951200.0
2020-08-24,195.0,196.18,191.36,192.03,62098893.0,2346712057.0
2020-08-25,193.56,195.61,191.62,192.44,54524608.0,2056714024.0
2020-08-26,193.05,194.02,189.52,190.64,62700022.0,2344833013.0
2020-08-27,190.64,190.95,186.45,188.95,57481502.0,2112135810.0
2020-08-28,188.7,196.89,187.42,196.89,118294177.0,4472784976.0
2020-08-31,197.15,199.71,192.28,193.0,119031365.0,4573760872.0
2020-09-01,191.82,193.05,189.52,191.62,71275936.0,2662847632.0
2020-09-02,191.98,192.44,188.44,190.49,79722127.0,2960833704.0
2020-09-03,190.08,191.67,188.24,189.36,64047956.0,2369898817.0
2020-09-04,187.57,188.9,186.14,188.44,48543721.0,1780424306.0
2020-09-07,188.44,192.44,187.88,188.39,61613878.0,2285992289.0
2020-09-08,190.39,192.64,189.57,192.49,68354491.0,2558811209.0
2020-09-09,190.85,194.33,190.29,192.54,60543334.0,2276406652.0
2020-09-10,193.97,194.13,191.36,193.05,55014607.0,2072364501.0
2020-09-11,193.92,193.97,189.57,190.7,55310513.0,2064258658.0
2020-09-14,191.52,192.44,189.83,191.26,46023997.0,1713839187.0
2020-09-15,190.8,195.05,190.64,194.08,53080495.0,2003397793.0
2020-09-16,194.38,196.12,193.46,194.89,47887482.0,1822671349.0
2020-09-17,195.1,196.99,193.82,193.92,55771354.0,2127941227.0
2020-09-18,193.82,199.66,193.56,199.66,108169240.0,4177287388.0
2020-09-21,199.71,200.37,197.66,197.66,50152092.0,1945258027.0
2020-09-22,197.15,197.66,193.26,193.97,58311689.0,2223417612.0
2020-09-23,193.67,194.84,191.52,192.03,43076028.0,1621415675.0
2020-09-24,191.26,191.26,188.95,189.77,54027975.0,2003636080.0
2020-09-25,189.98,191.52,189.88,190.39,35225153.0,1312142060.0
2020-09-28,190.49,192.8,189.72,190.75,35324476.0,1317478208.0
2020-09-29,191.26,191.77,185.73,185.93,79668910.0,2920847323.0
2020-09-30,185.88,187.27,183.32,184.35,65466059.0,2365489193.0
2020-10-09,186.39,188.44,185.01,185.27,49472433.0,1799276678.0
2020-10-12,186.39,192.8,185.88,192.33,99864635.0,3712613342.0
2020-10-13,191.92,194.64,190.13,193.51,51141560.0,1928053924.0
2020-10-14,193.56,195.1,191.46,194.84,64294015.0,2431581141.0
2020-10-15,195.3,200.89,194.84,199.76,119665720.0,4656771635.0
2020-10-16,199.25,205.85,199.09,203.7,110589580.0,4401811725.0
2020-10-19,206.31,212.77,204.27,204.78,98154659.0,3988837840.0
2020-10-20,204.83,206.42,203.29,204.68,42436836.0,1697045434.0
2020-10-21,205.14,209.28,204.78,208.93,54185565.0,2193121567.0
2020-10-22,209.95,215.07,206.52,210.92,64497499.0,2649384824.0
2020-10-23,209.49,215.58,209.23,211.08,55183362.0,2298420661.0
2020-10-26,213.33,213.33,205.24,208.0,50454000.0,2050594686.0
2020-10-27,208.0,211.23,206.52,207.13,45883207.0,1867751093.0
2020-10-28,208.06,210.36,202.83,205.34,69355712.0,2787606058.0
2020-10-29,203.55,209.23,203.14,205.8,52307034.0,2105440052.0
2020-10-30,207.39,210.72,202.68,203.86,43842279.0,1766506296.0
2020-11-02,207.34,208.41,200.63,206.11,51692798.0,2067738931.0
2020-11-03,208.41,215.58,208.41,211.18,87069016.0,3626910913.0
2020-11-04,215.69,220.65,211.9,219.83,88450085.0,3754732975.0
2020-11-05,220.7,223.83,217.02,219.12,68048685.0,2918967528.0
2020-11-06,219.17,219.42,215.53,217.53,46364547.0,1969073126.0
2020-11-09,220.14,222.6,218.14,220.34,49714162.0,2138628747.0
2020-11-10,224.13,227.26,222.24,223.88,56207925.0,2461059112.0
2020-11-11,225.31,227.1,222.8,227.1,52696972.0,2322161018.0
2020-11-12,225.31,227.57,221.98,223.16,47159435.0,2059661759.0
2020-11-13,221.22,221.22,214.1,218.04,54486290.0,2309702717.0
2020-11-16,219.94,220.7,218.4,220.19,38943199.0,1669941865.0
2020-11-17,220.19,225.31,219.17,224.49,47285620.0,2065231454.0
2020-11-18,223.26,230.43,222.29,229.15,62820215.0,2797752552.0
2020-11-19,228.03,230.43,225.26,229.77,47734174.0,2128954044.0
2020-11-20,229.2,231.97,227.92,230.69,31468757.0,1414292248.0
2020-11-23,230.69,233.4,229.51,232.48,58462113.0,2647101184.0
2020-11-24,230.43,231.97,228.03,229.77,39946734.0,1793220437.0
2020-11-25,233.1,233.35,226.18,227.51,37807249.0,1694470963.0
2020-11-26,227.72,232.38,227.72,230.89,35153429.0,1584282516.0
2020-11-27,232.48,235.4,228.9,234.79,44607770.0,2024963455.0
2020-11-30,234.79,244.62,225.47,226.34,115360181.0,5291989606.0
2020-12-01,227.36,238.37,227.31,236.58,78072787.0,3559778622.0
2020-12-02,235.55,240.83,231.76,239.65,61994358.0,2864114257.0
2020-12-03,239.39,241.19,232.99,238.06,50237589.0,2317794756.0
2020-12-04,237.96,238.63,231.0,234.43,46115543.0,2099378091.0
2020-12-07,234.02,234.27,225.82,227.46,70482524.0,3138039091.0
2020-12-08,227.31,229.2,225.31,226.64,37716735.0,1671238316.0
2020-12-09,227.21,230.07,226.44,226.54,37519456.0,1672113664.0
2020-12-10,225.52,228.54,224.29,226.75,36887355.0,1630166599.0
2020-12-11,226.59,226.69,218.55,218.55,77143525.0,3347336214.0
2020-12-14,221.83,228.69,221.83,227.21,60742701.0,2686115499.0
2020-12-15,227.62,230.13,222.44,227.1,43879226.0,1936658509.0
2020-12-16,229.36,229.66,224.7,225.62,36790200.0,1628021247.0
2020-12-17,224.8,226.18,221.98,225.57,50232903.0,2199570321.0
2020-12-18,225.77,227.31,219.17,220.7,76059993.0,3296589099.0
2020-12-21,220.4,220.96,216.66,219.63,62385090.0,2674269716.0
2020-12-22,220.14,220.19,214.4,214.61,78468607.0,3320101849.0
2020-12-23,213.59,217.17,213.59,216.71,71181993.0,3004166815.0
2020-12-24,216.86,220.7,216.71,217.99,48211014.0,2055723701.0
2020-12-25,217.89,219.68,214.97,218.76,47673197.0,2023487304.0
2020-12-28,218.91,221.83,216.25,220.4,84140901.0,3600599046.0
2020-12-29,221.52,221.68,218.4,219.32,72714756.0,3118082060.0
2020-12-30,219.53,220.45,214.56,220.45,93349643.0,3963394420.0
2020-12-31,220.45,227.1,219.42,225.06,89119921.0,3909432878.0
2021-01-04,221.37,224.19,215.17,221.06,154952285.0,6608868849.0
2021-01-05,218.96,219.17,212.2,215.99,138717699.0,5809639049.0
2021-01-06,215.58,226.34,215.07,226.08,120064563.0,5188622737.0
2021-01-07,226.8,235.4,226.64,235.04,107832187.0,4869741128.0
2021-01-08,237.04,240.78,234.58,238.63,129959481.0,6021482985.0
2021-01-11,238.52,251.79,238.06,247.95,144523356.0,6992740146.0
2021-01-12,248.61,256.29,243.54,254.5,104448591.0,5103986009.0
2021-01-13,252.5,255.93,250.3,252.96,64910979.0,3207741653.0
2021-01-14,252.96,256.45,248.66,251.17,70377099.0,3467710708.0
2021-01-15,258.6,275.96,258.49,261.87,177574522.0,9232542839.0
2021-01-18,263.72,271.81,262.18,265.87,123764160.0,6463924980.0
2021-01-19,267.81,272.58,263.67,265.51,90188002.0,4710719576.0
2021-01-20,266.79,272.01,261.11,264.84,79228118.0,4123860428.0
2021-01-21,271.24,273.96,267.05,269.56,73671459.0,3886756922.0
2021-01-22,270.63,270.63,261.16,264.43,87000132.0,4492606303.0
2021-01-25,261.67,268.63,256.55,266.84,86536206.0,4438842570.0
2021-01-26,266.28,271.91,261.16,263.21,60117533.0,3126374838.0
2021-01-27,264.28,270.89,264.28,266.28,60923156.0,3187049336.0
2021-01-28,261.16,265.0,260.13,264.28,52386951.0,2684963891.0
2021-01-29,267.2,268.63,260.18,261.67,62148914.0,3211002062.0
2021-02-01,261.16,270.27,258.49,268.33,79662587.0,4125446256.0
2021-02-02,268.07,270.37,264.23,266.12,72030553.0,3752480883.0
2021-02-03,266.64,276.52,263.67,271.65,76587606.0,4045314776.0
2021-02-04,270.73,282.66,269.4,273.96,96910977.0,5229905917.0
2021-02-05,276.83,286.45,274.98,280.31,115157754.0,6315430525.0
2021-02-08,282.61,284.71,274.93,282.97,81637776.0,4479792762.0
2021-02-09,283.59,283.59,277.8,282.97,61900527.0,3393598043.0
2021-02-10,288.3,288.81,276.26,279.34,75350767.0,4135201064.0
2021-02-18,284.97,294.95,282.61,285.17,107091322.0,6013345250.0
2021-02-19,284.97,290.4,281.03,282.66,71018164.0,3948306737.0
2021-02-22,283.02,285.43,273.24,277.54,80151145.0,4368565094.0
2021-02-23,278.0,290.5,277.54,284.46,95299102.0,5306140313.0
2021-02-24,285.99,285.99,270.63,274.47,84432226.0,4578242270.0
2021-02-25,279.08,284.2,276.06,278.82,88618727.0,4843039320.0
2021-02-26,274.47,278.82,260.44,261.67,132728876.0,6911104094.0
2021-03-01,261.72,262.69,256.19,258.03,89418363.0,4510517394.0
2021-03-02,260.44,260.65,250.97,253.73,100778621.0,5025206694.0
2021-03-03,256.04,271.3,253.99,270.22,131593315.0,6834019524.0
2021-03-04,267.25,275.9,266.28,268.33,83303904.0,4396029829.0
2021-03-05,265.77,268.27,256.6,263.21,73519585.0,3762062419.0
2021-03-08,264.18,266.18,254.5,255.68,69813759.0,3534603526.0
2021-03-09,256.14,261.05,246.72,248.36,98322245.0,4876616396.0
2021-03-10,250.97,256.04,248.61,252.2,67590993.0,3327792628.0
2021-03-11,256.04,267.56,256.04,266.12,90421033.0,4672612626.0
2021-03-12,268.07,273.4,266.94,273.04,85580753.0,4537887852.0
2021-03-15,271.3,280.56,269.56,271.96,93931916.0,5037471575.0
2021-03-16,276.01,282.92,273.96,278.16,69716276.0,3799354094.0
2021-03-17,276.26,278.16,272.93,273.45,53231461.0,2856041089.0
2021-03-18,272.93,278.06,270.89,277.75,48279311.0,2590798830.0
2021-03-19,276.62,278.87,263.92,265.05,77628361.0,4073645280.0
2021-03-22,267.3,280.21,266.79,275.39,79169531.0,4252611119.0
2021-03-23,275.96,278.82,270.48,273.86,59592261.0,3187582328.0
2021-03-24,276.31,276.52,264.33,267.3,57501314.0,3013081502.0
2021-03-25,269.66,270.84,258.9,261.21,78453830.0,4014068059.0
2021-03-26,263.46,265.36,259.77,264.23,70947525.0,3643743955.0
2021-03-29,264.74,265.25,258.85,260.85,77980362.0,3969007334.0
2021-03-30,261.67,264.02,258.24,264.02,56940202.0,2902290112.0
2021-03-31,263.72,263.72,256.75,261.67,52164954.0,2652348781.0
2021-04-01,261.62,262.59,259.62,261.41,33719469.0,1718217148.0
2021-04-02,262.08,262.44,259.36,260.9,41153422.0,2093013199.0
2021-04-06,261.67,265.41,260.13,261.11,44400201.0,2275875718.0
2021-04-07,261.93,261.93,256.14,258.24,50061023.0,2520490066.0
2021-04-08,257.06,259.26,256.29,258.6,29501067.0,1486758655.0
2021-04-09,259.72,259.72,255.32,257.32,31506834.0,1578603909.0
2021-04-12,257.52,259.36,254.45,258.39,41474239.0,2082171992.0
2021-04-13,258.6,262.18,255.73,257.68,49039895.0,2476556210.0
2021-04-14,259.01,259.11,252.35,254.5,55438353.0,2758186625.0
2021-04-15,254.6,255.93,247.23,253.17,57296514.0,2810517787.0
2021-04-16,254.6,255.27,251.38,254.71,31558344.0,1563464005.0
2021-04-19,255.52,265.15,253.48,265.1,67932061.0,3476651827.0
2021-04-20,261.21,267.25,261.21,266.23,35574407.0,1842179460.0
2021-04-21,266.59,272.37,266.43,270.84,52446360.0,2758929437.0
2021-04-22,270.84,272.93,267.15,269.4,42927078.0,2255144620.0
2021-04-23,269.86,273.96,267.87,272.93,47104918.0,2495321515.0
2021-04-26,276.52,279.08,264.74,266.64,91625741.0,4814829661.0
2021-04-27,266.02,268.48,264.13,266.64,36329922.0,1890139553.0
2021-04-28,267.3,268.22,263.62,265.05,38985543.0,2019590447.0
2021-04-29,266.28,273.19,262.64,272.83,55274544.0,2913105773.0
2021-04-30,270.37,272.32,265.3,269.86,45068841.0,2370742204.0
2021-05-06,269.86,278.47,268.74,274.83,63835290.0,3432136281.0
2021-05-07,275.9,282.66,272.99,277.44,72368376.0,3943891332.0
2021-05-10,277.54,277.8,271.45,276.01,49224048.0,2630309849.0
2021-05-11,273.7,277.29,272.83,275.7,32853312.0,1767435334.0
2021-05-12,275.75,279.85,271.76,274.93,31749677.0,1708649722.0
2021-05-13,273.91,278.82,270.58,272.42,39120553.0,2085332075.0
2021-05-14,273.91,281.64,270.37,281.54,57881421.0,3127193937.0
2021-05-17,281.64,289.27,279.85,284.97,52668425.0,2933378115.0
2021-05-18,286.66,288.76,285.22,286.5,29335118.0,1642178930.0
2021-05-19,286.76,287.17,279.13,280.62,35729344.0,1966656369.0
2021-05-20,282.15,284.3,278.16,284.05,34210477.0,1881019546.0
2021-05-21,286.1,286.25,275.5,277.08,51486455.0,2800730344.0
2021-05-24,277.54,280.1,275.34,276.93,44539914.0,2409885276.0
2021-05-25,277.49,295.06,276.16,294.7,96850204.0,5452025418.0
2021-05-26,295.21,299.87,295.01,299.56,61306169.0,3565788679.0
2021-05-27,297.0,301.0,290.91,296.75,51903739.0,2995138182.0
2021-05-28,297.0,301.35,295.01,299.56,41014056.0,2386900498.0
2021-05-31,298.08,298.85,291.88,297.98,36165671.0,2089054162.0
2021-06-01,295.47,295.77,291.37,293.72,47426844.0,2713828451.0
2021-06-02,293.16,295.41,291.27,294.85,40582027.0,2323829263.0
2021-06-03,294.44,298.69,287.73,288.19,49067257.0,2798317525.0
2021-06-04,287.02,301.71,286.86,294.6,60832907.0,3504830228.0
2021-06-07,292.96,293.16,289.32,291.88,32489742.0,1847968869.0
2021-06-08,291.63,296.7,286.81,290.35,47616623.0,2700887195.0
2021-06-09,290.35,293.72,288.19,289.17,39140950.0,2220254281.0
2021-06-10,289.27,294.24,288.09,288.55,48113526.0,2730021836.0
2021-06-11,288.86,290.6,282.05,288.45,68208900.0,3798816012.0
2021-06-15,285.89,285.89,277.13,280.62,52924052.0,2899483734.0
2021-06-16,280.62,288.6,279.08,284.71,51877228.0,2879681826.0
2021-06-17,284.3,286.76,280.92,282.25,31901934.0,1765863526.0
2021-06-18,280.36,285.22,276.88,280.05,42711681.0,2337303193.0
2021-06-21,278.06,280.56,272.01,274.93,57971550.0,3119639562.0
2021-06-22,275.8,284.61,275.8,284.0,64359218.0,3544466664.0
2021-06-23,283.59,284.05,278.98,280.72,40871965.0,2243392897.0
2021-06-24,280.72,282.15,277.19,281.64,36360389.0,1988184927.0
2021-06-25,281.64,289.58,280.51,288.81,46955964.0,2631903465.0
2021-06-28,287.78,288.25,276.67,280.1,69882474.0,3825857050.0
2021-06-29,277.54,280.87,274.98,275.5,53244931.0,2878196932.0
2021-06-30,276.01,278.77,275.8,277.49,35730350.0,1935227659.0
2021-07-01,277.59,286.76,275.5,286.76,65298735.0,3585284669.0
2021-07-02,281.64,282.66,269.86,271.65,92981851.0,4969147605.0
2021-07-05,271.09,271.86,263.72,271.09,56860927.0,2979267518.0
2021-07-06,271.4,274.16,268.38,274.16,45250713.0,2401387630.0
2021-07-07,272.93,276.06,271.45,273.6,36597833.0,1956147233.0
2021-07-08,275.29,275.29,256.04,257.83,155418868.0,7890344986.0
2021-07-09,257.83,260.7,253.53,255.52,82701878.0,4141886765.0
2021-07-12,259.11,261.87,255.01,258.08,83956374.0,4227182160.0
2021-07-13,259.94,266.77,255.79,262.41,59445017.0,2969602398.0
2021-07-14,261.51,261.93,251.64,257.05,88551424.0,4295785383.0
2021-07-15,257.31,270.23,257.16,268.08,87727298.0,4426680806.0
2021-07-16,266.56,270.97,264.77,267.82,46210377.0,2357681005.0
2021-07-19,267.82,268.87,259.47,266.92,46963076.0,2357941868.0
2021-07-20,264.93,270.39,260.52,262.09,44688930.0,2245908475.0
2021-07-21,262.67,265.56,258.63,260.99,50631917.0,2512788212.0
2021-07-22,260.94,268.34,259.31,263.88,59235589.0,2987211474.0
2021-07-23,264.3,265.98,259.94,262.83,42035280.0,2101810738.0
2021-07-26,260.57,260.73,249.7,250.49,74992971.0,3616845775.0
2021-07-27,250.22,251.69,240.51,242.45,74949518.0,3512047045.0
2021-07-28,243.19,253.85,243.19,249.28,84730981.0,4027574991.0
2021-07-29,253.11,253.64,249.44,251.8,64274521.0,3083677744.0
2021-07-30,250.75,251.01,242.14,244.18,59195897.0,2760620844.0
2021-08-02,245.76,253.22,237.41,250.54,83614684.0,3925085945.0
2021-08-03,249.96,252.59,246.55,249.91,51875828.0,2456399176.0
2021-08-04,249.86,251.8,245.76,246.81,51149988.0,2410938956.0
2021-08-05,245.13,248.39,242.03,245.5,44230311.0,2070051630.0
2021-08-06,244.03,251.01,242.08,249.91,50755757.0,2392067817.0
