date,open,high,low,close,volume,turnover
2020-01-02,242.54,260.23,242.25,256.56,77436790.0,2030589187.0
2020-01-03,259.17,263.52,255.59,260.91,61357482.0,1650919134.0
2020-01-06,258.88,272.52,258.2,266.91,62040753.0,1716774125.0
2020-01-07,266.91,270.2,262.94,267.2,35161009.0,970942770.0
2020-01-08,267.97,273.29,266.81,267.97,45767756.0,1276585641.0
2020-01-09,271.26,281.41,271.26,279.96,52586913.0,1504748429.0
2020-01-10,279.0,280.45,272.23,276.38,48453979.0,1383970128.0
2020-01-13,279.58,281.32,273.77,278.8,43925238.0,1264199638.0
2020-01-14,280.45,282.19,273.77,277.54,36617108.0,1048342533.0
2020-01-15,276.0,279.0,270.78,277.35,33237615.0,946253757.0
2020-01-16,276.38,277.64,272.52,275.13,35239514.0,1001975857.0
2020-01-17,282.86,286.83,274.74,279.29,52845044.0,1530882523.0
2020-01-20,278.8,281.32,275.13,280.35,30699627.0,884075524.0
2020-01-21,282.19,289.15,280.64,286.83,46709551.0,1380874180.0
2020-01-22,283.54,289.92,279.48,288.76,47105728.0,1386310033.0
2020-01-23,291.66,292.34,270.78,280.93,60602707.0,1785890009.0
2020-02-03,252.88,277.54,252.88,270.78,85337161.0,2334242454.0
2020-02-04,273.48,291.08,269.71,289.15,77601507.0,2254140032.0
2020-02-05,289.15,294.37,281.99,288.18,66526487.0,1975177579.0
2020-02-06,285.76,293.98,281.41,293.98,58022498.0,1733124259.0
2020-02-07,295.92,317.0,293.31,316.9,102674954.0,3277776358.0
2020-02-10,314.78,330.54,311.39,320.58,69744016.0,2322734947.0
2020-02-11,317.19,329.77,314.58,317.29,46772745.0,1548348842.0
2020-02-12,334.6,342.34,317.39,324.16,93313740.0,3165396036.0
2020-02-13,334.6,334.6,304.72,316.81,97626699.0,3229380333.0
2020-02-14,311.39,317.19,306.46,311.2,48510659.0,1566574500.0
2020-02-17,307.62,322.03,307.52,320.0,63068560.0,2061100961.0
2020-02-18,318.55,333.15,318.35,322.42,60683259.0,2038892440.0
2020-02-19,320.19,325.22,314.29,315.65,53714062.0,1770748590.0
2020-02-20,317.19,323.96,310.91,321.55,54117017.0,1785369045.0
2020-02-21,321.93,333.63,318.35,327.83,63833746.0,2163090556.0
2020-02-24,333.63,336.54,322.13,328.8,60600105.0,2053881315.0
2020-02-25,320.1,328.61,309.46,324.06,63592952.0,2115156381.0
2020-02-26,317.68,319.81,307.52,307.72,61217481.0,1981862862.0
2020-02-27,310.04,320.1,304.72,314.97,47378990.0,1530955562.0
2020-02-28,304.14,308.88,293.21,296.89,51978801.0,1617010251.0
2020-03-02,299.01,307.33,296.89,304.62,39261523.0,1232791205.0
2020-03-03,308.78,311.59,297.18,299.88,56608819.0,1785464569.0
2020-03-04,294.56,296.21,287.22,294.47,65017179.0,1957495372.0
2020-03-05,297.37,304.33,293.31,303.08,46030469.0,1428134476.0
2020-03-06,299.59,300.85,294.27,296.89,35125362.0,1080285596.0
2020-03-09,288.67,289.25,277.35,277.74,84462576.0,2464242547.0
2020-03-10,271.74,284.89,269.71,283.54,50351478.0,1449724577.0
2020-03-11,285.09,300.56,285.09,287.7,70324023.0,2132225615.0
2020-03-12,280.83,283.15,272.9,274.84,53165739.0,1521557260.0
2020-03-13,259.94,274.26,256.27,270.78,69261228.0,1897069326.0
2020-03-16,270.97,271.74,243.7,243.7,101805905.0,2658159790.0
2020-03-17,244.96,251.34,232.67,240.8,61204359.0,1521554496.0
2020-03-18,244.66,251.05,234.41,235.09,71981579.0,1811093144.0
2020-03-19,238.77,242.05,220.59,231.03,97959327.0,2311315097.0
2020-03-20,234.99,237.51,226.58,232.67,56516412.0,1356572788.0
2020-03-23,221.46,222.91,213.62,215.36,56629076.0,1276976943.0
2020-03-24,222.42,224.36,210.33,217.49,63987386.0,1432307906.0
2020-03-25,227.74,236.93,226.39,231.32,81204680.0,1947163887.0
2020-03-26,229.19,234.32,224.55,228.32,65182718.0,1548287454.0
2020-03-27,233.16,244.57,228.71,234.41,74286356.0,1806859611.0
2020-03-30,228.71,244.28,222.42,239.44,78783971.0,1900554399.0
2020-03-31,240.89,244.47,238.19,240.22,50978359.0,1270699548.0
2020-04-01,238.48,252.21,238.48,245.15,66288536.0,1697274479.0
2020-04-02,245.05,251.05,243.7,251.05,45151396.0,1159569882.0
2020-04-03,251.43,251.43,243.31,244.96,43756673.0,1112235614.0
2020-04-07,250.95,252.98,246.7,249.11,51885867.0,1338746442.0
2020-04-08,246.89,251.43,245.05,248.24,33300847.0,852599511.0
2020-04-09,246.5,248.92,241.57,242.63,45012336.0,1133252875.0
2020-04-10,241.09,244.18,238.38,239.35,24360444.0,607222579.0
2020-04-13,235.38,237.61,229.77,230.93,35099117.0,842194690.0
2020-04-14,236.35,244.66,233.35,244.47,50083352.0,1248299198.0
2020-04-15,246.21,249.31,243.21,244.08,39181357.0,997834842.0
2020-04-16,241.76,255.79,240.8,254.24,45680942.0,1179203532.0
2020-04-17,270.87,279.67,269.52,279.67,163880733.0,4709383809.0
2020-04-20,273.0,273.0,261.2,269.81,113856451.0,3143693273.0
2020-04-21,265.94,268.36,260.23,267.87,58169544.0,1586502170.0
2020-04-22,262.46,274.16,262.46,272.23,48617148.0,1352864825.0
2020-04-23,276.09,278.8,267.2,269.32,45624145.0,1278729349.0
2020-04-24,269.23,271.36,265.26,267.97,28566219.0,792425747.0
2020-04-27,267.58,276.48,264.49,274.06,41385013.0,1165598198.0
2020-04-28,275.61,290.12,268.16,288.18,67179327.0,1967967943.0
2020-04-29,286.93,291.95,283.54,289.92,43084490.0,1289273046.0
2020-04-30,289.92,303.85,289.92,297.95,56997343.0,1765933023.0
2020-05-06,294.08,301.33,289.15,295.24,64755598.0,1969447728.0
2020-05-07,297.76,305.49,295.05,301.62,47272089.0,1472036271.0
2020-05-08,303.17,305.69,299.79,301.72,30448994.0,952862041.0
2020-05-11,293.5,304.62,293.11,297.85,52947708.0,1635755438.0
2020-05-12,297.56,310.13,295.05,309.46,50416030.0,1588558289.0
2020-05-13,308.1,310.91,303.27,309.84,29077362.0,923707877.0
2020-05-14,307.23,307.33,294.86,295.24,49427234.0,1531466392.0
2020-05-15,297.66,303.85,294.95,296.4,34894830.0,1077126523.0
2020-05-18,299.5,317.58,297.08,306.94,61947608.0,1982394845.0
2020-05-19,312.55,322.03,312.07,313.52,46668636.0,1527923946.0
2020-05-20,317.19,317.97,306.46,308.1,31260748.0,1005749636.0
2020-05-21,308.1,310.52,302.78,307.04,29600786.0,939994831.0
2020-05-22,305.3,307.72,295.82,299.5,34566749.0,1073731581.0
2020-05-25,297.66,301.82,293.6,300.37,23532306.0,725454956.0
2020-05-26,301.91,306.07,296.21,304.33,40417920.0,1261776163.0
2020-05-27,303.66,308.49,301.04,302.49,21710609.0,683296057.0
2020-05-28,302.78,306.27,291.37,298.34,25746705.0,791462948.0
